Name,Source,Reason,DA,AS,DR,UR,TF,CF,S RD,M RD,A RD,S BL,M BL,A BL,IP'S,SZ,Variance,Follow %,S (BL/RD),M (BL/RD),Age,Indexed,Drops,MT,English %,Expiry
tiens-russia.com,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%). Too many drops (>2).,25.00,nan,11.00,21.00,23.00,18.00,nan,108.00,129.00,nan,196.00,5626.00,nan,4.00,25.00,0.00%,0.0,1.8148148148148149,14.00,0.0,3.0,"Shopping/Directories: 23
Health/Addictions: 17",nan%,2025-06-08
sportinggallery.com,GoDaddy Auctions,Low Authority Score (AS<5).,21.00,3.00,17.00,5.00,29.00,18.00,129.00,65.00,142.00,482.00,108.00,1434.00,145.00,4.00,18.00,32.78%,3.7364341085271318,1.6615384615384616,25.00,0.0,0.0,Arts/Visual Arts: 29,nan%,2025-06-09
touristpath.com,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%).,15.00,2.00,22.00,0.00,19.00,14.00,122.00,46.00,81.00,352.00,139.00,343.00,111.00,4.00,20.00,86.08%,2.8852459016393444,3.0217391304347827,12.00,,2.0,"Reference/Maps: 19
Computers/Software/Operating Systems: 18
Science/Social Sciences: 13
Science/Earth Sciences: 13",nan%,2025-06-09
criminologie.com,GoDaddy Auctions,Low English content (<50%).,38.00,5.00,16.00,0.00,29.00,18.00,183.00,66.00,175.00,1494.00,391.00,787.00,188.00,4.00,33.00,80.95%,8.163934426229508,5.924242424242424,24.00,,1.0,"Science/Social Sciences: 29
Society/Law: 20
Society/Politics: 19
News/Media Industry: 17",nan%,2025-06-09
internoswinecafe.com,GoDaddy Auctions,Low Authority Score (AS<5).,31.00,4.00,18.00,3.00,12.00,15.00,124.00,52.00,125.00,459.00,117.00,198.00,137.00,4.00,27.00,40.22%,3.7016129032258065,2.25,16.00,,0.0,"Recreation/Travel: 11
Computers/Internet/Searching: 10
News/Media Industry: 8
Society/Organizations: 6",nan%,2025-06-11
preta3d.com,GoDaddy Auctions,Low Authority Score (AS<5).,33.00,4.00,14.00,6.00,22.00,20.00,212.00,110.00,232.00,1973.00,387.00,4078.00,278.00,4.00,29.00,41.66%,9.306603773584905,3.518181818181818,15.00,,1.0,"Computers/Software/Graphics: 21
Computers/Software/Desktop Customization: 21
Arts/Literature: 15
Society/People: 14",nan%,2025-06-12
kmailer.com,GoDaddy Auctions,Low Authority Score (AS<5).,10.00,4.00,14.00,0.00,28.00,15.00,104.00,26.00,81.00,439.00,63.00,169.00,106.00,4.00,10.00,46.92%,4.221153846153846,2.423076923076923,21.00,,1.0,Computers/Software/Internet: 28,nan%,2025-06-12
actualys.com,Namesilo Auctions,Low English content (<50%). Prohibited topics: adult.,24.00,10.00,32.00,27.00,12.00,25.00,154.00,92.00,92.00,334.00,429.00,1155.00,186.00,4.00,22.00,65.27%,2.168831168831169,4.663043478260869,22.00,10.0,0.0,"Business/Marketing and Advertising: 12
Health/Conditions and Diseases: 12
Recreation/Travel: 11
Arts/Genres: 8
Computers/Programming/Languages: 8
News/Media Industry: 8
Science/Technology: 7
Computers/Internet: 7
Adult/Image Galleries: 7
Business: 7",nan%,2025-06-10
farrellpolymath.com,GoDaddy Auctions,Low Authority Score (AS<5).,15.00,4.00,13.00,3.00,28.00,17.00,192.00,90.00,152.00,403.00,157.00,388.00,189.00,4.00,11.00,49.51%,2.0989583333333335,1.7444444444444445,23.00,1.0,0.0,Science/Math: 28,nan%,2025-06-13
ruesch.com,GoDaddy Auctions,Low Authority Score (AS<5).,27.00,4.00,32.00,0.00,31.00,19.00,201.00,125.00,292.00,572.00,1177.00,8984.00,196.00,4.00,28.00,77.08%,2.845771144278607,9.416,26.00,0.0,0.0,"Business/Financial Services: 31
Recreation/Travel: 20",nan%,2025-06-13
logoped.org,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%). Too many drops (>2). Prohibited topics: adult.,32.00,nan,15.00,5.00,16.00,19.00,nan,128.00,289.00,nan,436.00,1730.00,nan,4.00,32.00,0.00%,0.0,3.40625,21.00,,3.0,"Adult/World: 15
Regional/Europe: 14
Shopping/Children: 13
Computers/Mobile Computing: 12
Computers/Software/Graphics: 11",nan%,2025-06-12
preserveatwalnutsprings.com,GoDaddy Auctions,Low Authority Score (AS<5).,16.00,nan,17.00,20.00,27.00,16.00,nan,84.00,458.00,nan,121.00,98041.00,nan,4.00,17.00,0.00%,0.0,1.4404761904761905,18.00,1.0,0.0,Business/Real Estate: 27,nan%,2025-06-14
calebproject.org,GoDaddy Auctions,Low Authority Score (AS<5).,31.00,nan,24.00,16.00,23.00,21.00,nan,76.00,171.00,nan,493.00,2083.00,nan,4.00,31.00,0.00%,0.0,6.4868421052631575,27.00,0.0,0.0,"Society/Religion and Spirituality: 23
Home/Cooking: 19
Science/Social Sciences: 17",nan%,2025-06-15
surfsglobal.com,GoDaddy Auctions,Low Authority Score (AS<5).,15.00,4.00,41.00,7.00,29.00,16.00,91.00,29.00,95.00,352700.00,130.00,3170.00,87.00,4.00,37.00,99.99%,3875.8241758241757,4.482758620689655,23.00,2.0,0.0,"Computers/Internet/Access Providers: 28
Recreation/Collecting: 26
Business/Industrial Goods and Services: 26
Shopping/Antiques and Collectibles: 21",nan%,2025-06-13
ampage.org,GoDaddy Auctions,Low Authority Score (AS<5).,32.00,nan,28.00,19.00,28.00,26.00,nan,282.00,421.00,nan,5858.00,91958.00,nan,4.00,32.00,0.00%,0.0,20.77304964539007,25.00,1.0,0.0,"Arts/Music: 28
Recreation/Antiques: 20
Health: 19
Recreation/Travel: 16",nan%,2025-06-15
discoverytsx.com,Namecheap Auctions,Low Authority Score (AS<5).,56.00,nan,46.00,14.00,21.00,23.00,nan,487.00,1129.00,nan,2296.00,4552.00,nan,4.00,56.00,0.00%,0.0,4.714579055441479,16.00,1.0,0.0,"Arts/Literature: 20
Reference/Museums: 19
Reference/Archives: 17
Arts/Comics: 16
Health/Medicine: 16
Society/Religion and Spirituality: 15
Recreation/Travel: 15
Recreation/Food: 15
Society/People: 15
Computers/Software/Operating Systems: 14",nan%,2025-06-27
lonewolfhuntingproducts.com,GoDaddy Auctions,Low Authority Score (AS<5).,33.00,nan,32.00,3.00,20.00,18.00,nan,121.00,349.00,nan,361.00,1858.00,nan,4.00,33.00,0.00%,0.0,2.9834710743801653,13.00,,1.0,Shopping/Sports: 20,nan%,2025-06-15
lofffestivaldejazz.com,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%).,38.00,nan,33.00,7.00,22.00,27.00,nan,171.00,365.00,nan,1107.00,9492.00,nan,4.00,38.00,0.00%,0.0,6.473684210526316,24.00,41.0,2.0,"Arts/Music: 22
Recreation/Travel: 19
Arts/Magazines and E-zines: 19
Society/Issues: 15",nan%,2025-06-14
geckopac.com,Namesilo Auctions,Low Authority Score (AS<5). Low English content (<50%).,20.00,2.00,26.00,0.00,24.00,14.00,136.00,29.00,89.00,313.00,218.00,646.00,129.00,4.00,24.00,46.96%,2.301470588235294,7.517241379310345,20.00,,1.0,Business/Industrial Goods and Services: 24,nan%,2025-06-10
pullmanputrajaya.com,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%).,27.00,nan,15.00,6.00,16.00,18.00,nan,58.00,198.00,nan,329.00,738.00,nan,4.00,27.00,0.00%,0.0,5.672413793103448,17.00,0.0,0.0,"Business/Transportation and Logistics: 15
Business/Automotive: 15",nan%,2025-06-16
bairdisd.net,GoDaddy Auctions,Low Authority Score (AS<5).,33.00,nan,13.00,13.00,28.00,21.00,nan,81.00,77.00,nan,208.00,368.00,nan,4.00,33.00,0.00%,0.0,2.567901234567901,23.00,0.0,0.0,Reference/Education: 28,nan%,2025-06-16
allproroofing.ca,Namecheap Auctions,Low Authority Score (AS<5).,24.00,3.00,28.00,0.00,18.00,10.00,165.00,61.00,157.00,784.00,99.00,1392.00,156.00,5.00,25.00,78.06%,4.751515151515152,1.6229508196721312,16.00,42.0,,"Business/Construction and Maintenance: 18
Business/Industrial Goods and Services: 18
Business/Arts and Entertainment: 16
Arts/Photography: 15
Recreation/Travel: 14
Arts: 13",nan%,2025-06-09
info-marketing.org,Namecheap Auctions,Low Authority Score (AS<5).,18.00,4.00,19.00,0.00,12.00,17.00,144.00,67.00,96.00,426.00,165.00,442.00,126.00,5.00,15.00,44.03%,2.9583333333333335,2.462686567164179,19.00,,,"Arts/Writers Resources: 12
Business/Real Estate: 8
Home/Family: 8
Business/Energy: 8
Recreation/Pets: 7
Recreation/Travel: 7
Health/Senior Health: 7
Business/Business Services: 7",nan%,2025-06-13
effled.com,Namecheap Auctions,Low Authority Score (AS<5). Low English content (<50%).,27.00,4.00,33.00,41.00,19.00,15.00,131.00,25.00,394.00,511.00,150.00,437241.00,142.00,5.00,29.00,39.14%,3.900763358778626,6.0,16.00,0.0,0.0,"Science/Earth Sciences: 19
Science/Astronomy: 15
Science/Social Sciences: 14
Society/Government: 14
News/Media Industry: 14
Business/Industrial Goods and Services: 14
Computers/Internet/Searching: 13
Business/Food and Related Products: 13
Business: 13",nan%,2025-06-08
spiethanderson.com,Namecheap Auctions,Low Authority Score (AS<5). Too many drops (>2).,18.00,nan,15.00,9.00,29.00,17.00,nan,32.00,50.00,nan,73.00,166.00,nan,5.00,18.00,0.00%,0.0,2.28125,26.00,4.0,3.0,"Business/Consumer Goods and Services: 29
Sports/Gymnastics: 20",nan%,2025-06-09
tupelokenyon.com,Namecheap Auctions,Low Authority Score (AS<5).,17.00,3.00,31.00,16.00,18.00,18.00,172.00,63.00,181.00,622.00,313.00,1866.00,123.00,5.00,28.00,87.62%,3.616279069767442,4.968253968253968,16.00,1.0,2.0,"Health/Mental Health: 17
Arts/Writers Resources: 17
Society/Religion and Spirituality: 13
Arts/Literature: 12",nan%,2025-06-09
gemcolombia.org,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%). Too many drops (>2).,33.00,nan,41.00,14.00,16.00,19.00,nan,83.00,195.00,nan,147.00,437.00,nan,5.00,41.00,0.00%,0.0,1.7710843373493976,18.00,145.0,5.0,"Reference/Education: 16
Regional/South America: 16
Recreation/Food: 15
Science/Biology: 13
Society: 13
Arts/Music: 12",nan%,2025-06-07
funny-potato.com,GoDaddy Auctions,Low Authority Score (AS<5).,53.00,nan,32.00,5.00,20.00,27.00,nan,414.00,2666.00,nan,3742.00,12061.00,nan,5.00,53.00,0.00%,0.0,9.03864734299517,19.00,451.0,0.0,"Sports/Cycling: 20
Recreation/Travel: 19
Recreation: 17
Society/Philosophy: 16
Recreation/Humor: 14",nan%,2025-06-07
avocat-firme.info,GoDaddy Auctions,Low English content (<50%).,20.00,15.00,18.00,1.00,15.00,17.00,319.00,73.00,332.00,1864.00,720.00,2462.00,265.00,5.00,5.00,80.58%,5.843260188087775,9.863013698630137,13.00,24.0,,"Computers/Internet/Searching: 15
Computers/Internet/Consultants: 12
Computers/Internet/Resources: 12",nan%,2025-06-08
spturnpike.org,GoDaddy Auctions,Low Authority Score (AS<5).,24.00,nan,17.00,2.00,31.00,18.00,nan,494.00,140.00,nan,575.00,272.00,nan,5.00,24.00,0.00%,0.0,1.1639676113360324,22.00,0.0,0.0,"Recreation/Roads and Highways: 31
Regional/North America: 23
Arts/Music: 18",nan%,2025-06-07
mainefarmbureau.com,GoDaddy Auctions,Low Authority Score (AS<5).,23.00,nan,21.00,2.00,23.00,17.00,nan,66.00,136.00,nan,94.00,408.00,nan,5.00,23.00,0.00%,0.0,1.4242424242424243,23.00,0.0,0.0,"Society/Politics: 23
Sports/Equestrian: 21
Society/Issues: 18
Society/Government: 16
Science/Social Sciences: 15
Society/People: 15",nan%,2025-06-07
thegreetingstore.com,GoDaddy Auctions,Low Authority Score (AS<5).,18.00,nan,11.00,0.00,17.00,20.00,nan,44.00,87.00,nan,1577.00,376.00,nan,5.00,18.00,0.00%,0.0,35.84090909090909,25.00,2.0,0.0,"Recreation/Collecting: 17
Computers/Internet: 14
Science/Technology: 14
Computers/Internet/Searching: 13
Regional/North America: 12",nan%,2025-06-07
allcityservices.com,GoDaddy Auctions,Low Authority Score (AS<5).,8.00,nan,17.00,0.00,14.00,15.00,nan,25.00,61.00,nan,125.00,162.00,nan,5.00,17.00,0.00%,0.0,5.0,25.00,,0.0,"Business/Business Services: 14
Shopping/Publications: 13
Health/Conditions and Diseases: 12
Regional/Europe: 12
Games/Video Games/Browser Based: 12
Recreation/Travel: 12
Society/Law: 11
Arts/Visual Arts: 11
Games/Video Games/Roleplaying: 11
Games/Roleplaying: 11",nan%,2025-06-07
civicresource.com,GoDaddy Auctions,Low Authority Score (AS<5).,31.00,nan,26.00,8.00,22.00,15.00,nan,36.00,110.00,nan,254.00,436.00,nan,5.00,31.00,0.00%,0.0,7.055555555555555,26.00,1.0,0.0,"Regional/North America: 22
Health/Alternative: 20
Recreation/Travel: 17
Computers/Internet/On the Web: 16",nan%,2025-06-07
riverpast.com,GoDaddy Auctions,Low Authority Score (AS<5).,48.00,nan,25.00,1.00,34.00,28.00,nan,646.00,1185.00,nan,5361.00,17430.00,nan,5.00,48.00,0.00%,0.0,8.298761609907121,21.00,0.0,0.0,Computers/Software/Operating Systems: 34,nan%,2025-06-07
rocketboysfestival.com,GoDaddy Auctions,Low Authority Score (AS<5).,21.00,4.00,15.00,20.00,20.00,26.00,124.00,280.00,61.00,370.00,333.00,181.00,147.00,5.00,17.00,87.87%,2.9838709677419355,1.1892857142857143,12.00,0.0,1.0,"Regional/North America: 20
Society/Government: 15
Business/Industrial Goods and Services: 15
Business/Food and Related Products: 14
Business: 14",nan%,2025-06-09
seasight.biz,GoDaddy Auctions,Low Authority Score (AS<5). Low English content (<50%).,27.00,4.00,15.00,3.00,26.00,14.00,267.00,56.00,23.00,834.00,124.00,77.00,283.00,5.00,23.00,65.20%,3.1235955056179776,2.2142857142857144,21.00,0.0,,Business/Consumer Goods and Services: 26,nan%,2025-06-09
fcgnetworks.net,GoDaddy Auctions,Low Authority Score (AS<5).,34.00,4.00,20.00,0.00,26.00,19.00,244.00,139.00,231.00,2854.00,1070.00,1464.00,260.00,5.00,30.00,87.04%,11.69672131147541,7.697841726618705,27.00,0.0,0.0,"Computers/Internet: 26
Shopping/Sports: 21
Society: 19
Computers/Internet/On the Web: 17
Arts/Animation: 17
Recreation/Parties: 17
Science/Astronomy: 17",nan%,2025-06-09
aivea.com,Namecheap Auctions,Low Authority Score (AS<5). Too many drops (>2).,23.00,nan,22.00,0.00,17.00,24.00,nan,75.00,164.00,nan,162.00,435.00,nan,5.00,23.00,0.00%,0.0,2.16,22.00,7.0,5.0,"Computers/Programming/Resources: 17
Computers/Software/Freeware: 13
Computers/Software/Internet: 12",nan%,2025-06-22
parc-naturel-chevreuse.org,Sav.com Auctions,Low Authority Score (AS<5). Low English content (<50%).,24.00,3.00,10.00,0.00,25.00,18.00,154.00,78.00,133.00,903.00,157.00,805.00,158.00,5.00,21.00,26.91%,5.863636363636363,2.0128205128205128,23.00,0.0,1.0,"Recreation/Travel: 24
Arts/Music: 22
Regional/Europe: 21
Business/Agriculture and Forestry: 17",nan%,2025-06-08
