Back to Summary,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link,Domain Backlinks,Referring Domain,Age
4,ثغرة في المواقع اليهودية,https://dilal-alhackers.rigala.net/t13-topic,http://www.dawave.com/wwwboard/passwd.txt,http://www.dawave.com/wwwboard/passwd.txt,112,16,True,False,False,True,False,False,False,False,2024-03-17,2025-03-18,False,False,1,dilal-alhackers.rigala.net,408
4,"Cahill''s Judo Academy-Overview, Competitors & Contact Info | Selling.com",https://selling.com/company/cahill's-judo-academy/666721,http://dawave.com/,,4,57,False,False,False,True,False,False,False,False,2024-12-14,2025-03-30,False,False,1,selling.com,136
4,ثغره سهله جدا تمكنك من اختراق الموقع,https://tahla123.keuf.net/t31-topic,http://www.dawave.com/wwwboard/passwd.txt,http://www.dawave.com/wwwboard/passwd.txt,112,17,True,False,False,True,False,False,False,False,2024-03-18,2025-04-29,False,False,1,tahla123.keuf.net,407
4,Martial arts related domains,https://www.example3.com/keyword/martial-arts,https://dawave.com/,,1922,2002,True,False,False,False,False,False,True,False,2024-07-24,2024-12-21,False,False,1,example3.com,279
4,Useful Links for DMA members | Martial Arts Planet,https://www.martialartsplanet.com/threads/useful-links-for-dma-members.37859/,http://www.dawave.com/paralympicjudo/,Paraolympic Judo Team,35,37,True,False,False,True,False,False,False,False,2024-02-11,2025-03-10,False,True,1,martialartsplanet.com,443
3,Willy Cahill - Wikipedia,https://wiki.riteme.site/wiki/Willy_Cahill,http://www.dawave.com/index.html,Willy Cahill's Judo Academy,38,156,True,False,False,True,False,False,False,False,2024-11-08,2024-11-08,False,False,1,wiki.riteme.site,172
3,amerross.com - judo,https://www.semanticjuice.com/judo/amerross.com,http://dawave.com/,http://dawave.com/,15,60,False,False,False,False,False,False,True,False,2024-07-20,2024-11-17,False,False,1,semanticjuice.com,283
2,Interview With Willie Cahill and Mike Pechina – Training Judo Champions Pt 1 – BJJ Legends Magazine,http://bjjlegends.com/2009/01/interview-with-willie-cahill-and-mike-pechina-training-judo-champions-pt-1-d1/,http://www.dawave.com/,http://www.DaWave.com,11,211,False,False,False,True,False,False,False,False,2024-04-30,2025-04-13,False,False,1,bjjlegends.com,364
2,Domains on ip 162.215.248.197,https://domains.tntcode.com/ip/162.215.248.197,https://dawave.com/,,195,194,True,False,False,True,False,False,False,False,2024-08-11,2024-12-21,False,False,1,domains.tntcode.com,261
2,MMAForum.com's Grand Training Facility Directory | Mixed Martial Arts Forum,https://www.mmaforum.com/threads/mmaforum-coms-grand-training-facility-directory.11098/,http://www.dawave.com/,http://www.dawave.com/,30,263,True,False,True,True,False,False,False,False,2024-03-08,2025-02-08,False,True,1,mmaforum.com,417
1,Willy Cahill Explained,http://www.enjoyed.today/Willy_Cahill/,http://www.dawave.com/index.html,Willy Cahill's Judo Academy,20,37,True,False,False,True,False,False,False,False,2024-08-24,2024-11-20,False,False,1,enjoyed.today,248
1,Links,http://www.martial-arts-network.com/linkmachine/html/linkmachine_other_6.html,http://www.dawave.com/,Untitled Document,52,112,False,False,False,True,False,False,False,False,2024-01-28,2025-04-10,False,False,1,martial-arts-network.com,457
1,:: vBspiders Professional Network :: - عرض مشاركة واحدة - ثغرة سهلة جدا جدا لاختراق المواقع اليهودية ادخل لتشعر أنك هاكرز فعلا,http://www.vbspiders.com/vb/7962-post1.html,http://www.dawave.com/wwwboard/passwd.txt,http://www.dawave.com/wwwboard/passwd.txt,107,13,False,False,False,True,False,False,False,False,2024-06-05,2025-03-02,False,False,1,vbspiders.com,328
1,"اسهل ثغره لاختراق اي موقع,",https://frind.3rab.pro/t1215-topic,http://www.dawave.com/wwwboard/passwd.txt,http://www.dawave.com/wwwboard/passwd.txt,69,13,True,False,False,True,False,False,False,False,2024-03-30,2025-04-22,False,False,1,frind.3rab.pro,395
1,Cahill's Judo Academy & The World of Martial Arts Supplies | Gym Chat Sports Network,https://www.gymchat.com/judo-clubs-directory/1890/cahills-judo-academy--the-world-of-martial-arts-supplies,http://www.dawave.com/,http://www.dawave.com,7,105,False,False,False,True,False,False,False,False,2024-03-30,2025-03-14,False,False,1,gymchat.com,395
0,High-LevelSEO Practice: A Comprehensive Guide from Technical Optimization to Content Strategy | best seo guide for webmaster,http://backlink.wiki/domain.php?part=04%2F01%2F2025%2F348,https://dawave.com/,dawave.com,2215,1461,True,False,False,False,False,False,True,False,2025-04-27,2025-04-27,True,False,1,backlink.wiki,2
0,seo domain research,http://blinks.monster/domain/domain/part/04-05-2025-247,https://dawave.com/,dawave.com,1972,535,True,False,False,True,False,False,False,False,2025-04-08,2025-04-25,True,False,1,blinks.monster,21
0,seo domain research,http://blinks.sbs/domain/domain/part/04-01-2025-348,https://dawave.com/,dawave.com,1972,457,True,False,False,True,False,False,False,False,2025-04-03,2025-04-19,True,False,1,blinks.sbs,26
0,Willy Cahill Explained,http://cryer.org.uk/Willy_Cahill/,http://www.dawave.com/index.html,Willy Cahill's Judo Academy,20,37,True,False,False,True,False,False,False,False,2025-02-01,2025-02-01,False,False,1,cryer.org.uk,87
0,High-LevelSEO Practice: A Comprehensive Guide from Technical Optimization to Content Strategy | best seo guide for webmaster,http://domain.gov.mex.com/domain.php?part=04%2F01%2F2025%2F348,https://dawave.com/,dawave.com,2215,1461,True,False,False,False,False,False,True,False,2025-04-06,2025-04-06,True,False,1,domain.gov.mex.com,23
0,Willy Cahill Explained,http://evervthing.explained.today/Willy_Cahill/,http://www.dawave.com/index.html,Willy Cahill's Judo Academy,17,40,True,False,False,True,False,False,False,False,2025-01-18,2025-01-18,False,False,1,evervthing.explained.today,101
0,bienvenue sur mon site: wwwboard شرح مبسط لثغرة,http://hackers-boy.blogspot.com/2007/08/wwwboard.html,http://www.dawave.com/wwwboard/passwd.txt,http://www.dawave.com/wwwboard/passwd.txt,181,91,False,False,False,True,False,False,False,False,2024-06-08,2025-02-08,False,False,1,hackers-boy.blogspot.com,325
0,seo domain research,http://knows.sbs/domain/domain/part/04-01-2025-348,https://dawave.com/,dawave.com,1972,457,True,False,False,True,False,False,False,False,2025-04-23,2025-04-27,True,False,1,knows.sbs,6
0,High-LevelSEO Practice: A Comprehensive Guide from Technical Optimization to Content Strategy | best seo guide for webmaster,http://seo-tip.com/domain.php?part=04%2F05%2F2025%2F247,https://dawave.com/,dawave.com,2093,1540,True,False,False,False,False,False,True,False,2025-04-28,2025-04-28,True,False,1,seo-tip.com,1
0,seo domain research,http://seodomains.website/domain/domain/part/04-05-2025-247,https://dawave.com/,dawave.com,1972,535,True,False,False,True,False,False,False,False,2025-04-07,2025-04-25,True,False,1,seodomains.website,22
0,"We found a safe way to land on page one, on SeoFlox.com",http://seoflox.io/g/rywdo-rank-website-on-first-page/,https://dawave.com/,One backlink type skyrocketed dawave.com—learn which on SeoFlox.com.,7000,1003,True,False,False,True,False,False,False,False,2025-01-27,2025-04-24,False,False,1,seoflox.io,92
0,seo domain research,http://seol.store/domain/domain/part/04-05-2025-247,https://dawave.com/,dawave.com,1972,535,True,False,False,True,False,False,False,False,2025-04-07,2025-04-18,True,False,1,seol.store,22
0,seo domain research,http://takes.homes/domain/domain/part/04-01-2025-348,https://dawave.com/,dawave.com,1972,457,True,False,False,True,False,False,False,False,2025-04-02,2025-04-28,True,False,1,takes.homes,27
0,seo domain research,http://takes.sbs/domain/domain/part/04-01-2025-348,https://dawave.com/,dawave.com,1972,457,True,False,False,True,False,False,False,False,2025-04-25,2025-04-25,True,False,1,takes.sbs,4
0,Links,http://tman.com/linkmachine/html/linkmachine_other_6.html,http://www.dawave.com/,Untitled Document,51,113,False,False,False,True,False,False,False,False,2024-08-03,2025-04-16,False,False,1,tman.com,269
0,High-LevelSEO Practice: A Comprehensive Guide from Technical Optimization to Content Strategy | best seo guide for webmaster,http://vickys.design/domain.php?part=04%2F01%2F2025%2F348,https://dawave.com/,dawave.com,2215,1461,True,False,False,False,False,False,True,False,2025-04-28,2025-04-28,True,False,1,vickys.design,1
0,seo domain research,http://wants.cfd/domain/domain/part/04-01-2025-348,https://dawave.com/,dawave.com,1972,457,True,False,False,True,False,False,False,False,2025-04-13,2025-04-13,True,False,1,wants.cfd,16
0,High-LevelSEO Practice: A Comprehensive Guide from Technical Optimization to Content Strategy | best seo guide for webmaster,http://weknow.website/domain.php?part=04%2F01%2F2025%2F348,https://dawave.com/,dawave.com,2215,1461,True,False,False,False,False,False,True,False,2025-04-23,2025-04-23,True,False,1,weknow.website,6
0,News & Events – Page 9 – CQB KAJUKENBO CLUB,http://www.cqbkajukenbo.com/category/news/page/9/,http://www.dawave.com/,Cahill’s Judo Academy,73,222,False,False,False,True,False,False,False,False,2024-05-23,2025-03-06,False,False,1,cqbkajukenbo.com,341
0,Thinking of taking up Judo or BJJ - FightingArts Forums,http://www.fightingarts.com/forums/ubbthreads.php?Number=434364&page=1&ubb=showflat,http://www.dawave.com/index.php,http://www.dawave.com/index.php,16,80,True,False,False,True,False,False,False,False,2024-08-19,2024-10-12,False,True,1,fightingarts.com,253
0,WDOB.net MAI People :: Professor Joe Souza,http://www.hampsonlife.com/wdob/mai/people/joesouza/joesouza.php,http://www.dawave.com/,Cahill Judo Academy,3,22,False,False,False,True,False,False,False,False,2024-09-04,2025-04-25,False,False,1,hampsonlife.com,237
0,High-LevelSEO Practice: A Comprehensive Guide from Technical Optimization to Content Strategy | best seo guide for webmaster,http://zhanhao.online/domain.php?part=04%2F01%2F2025%2F348,https://dawave.com/,dawave.com,2215,1461,True,False,False,False,False,False,True,False,2025-04-26,2025-04-26,True,False,1,zhanhao.online,3
0,Recommended page,https://academyofdefensivetactics.com/recommended-page,http://www.dawave.com/,http://www.dawave.com/,6,9,False,False,False,True,False,False,False,False,2024-07-09,2025-04-25,False,False,1,academyofdefensivetactics.com,294
0,Where to buy 🚀 aged domains and backlinks 🔥 from www | 8192-8473,https://ageokousei.jp/81ec9ec2847d3ca3f27a9214d5c22bb3-domais.html,https://dawave.com/,dawave.com,17442,13,False,False,False,True,False,False,False,False,2025-03-24,2025-04-25,False,False,1,ageokousei.jp,36
0,Where to buy 🚀 aged domains and backlinks 🔥 from Agmermer | 4434-8256,https://agmermer.pro/44fc3c482569135c655713786dac9580-domains.html,https://dawave.com/,dawave.com,3529,12,False,False,False,True,False,False,False,False,2025-01-08,2025-01-17,False,False,1,agmermer.pro,111
0,Where to buy 🚀 aged domains and backlinks 🔥 from alenews | 1768-4710,https://alenews.pl/a1768f4a7a1bb0ad9e8a8cd730a1a5b4-page.html,https://dawave.com/,dawave.com,10004,13,False,False,False,True,False,False,False,False,2025-04-15,2025-04-24,True,False,1,alenews.pl,14
0,Where to buy 🚀 aged domains and backlinks 🔥 from all-aged-domains | 2546-2570,https://all-aged-domains.com/page-2b54d625b7053c4026c00350de5faef8.html,https://dawave.com/,dawave.com,10161,12,False,False,False,True,False,False,False,False,2025-01-04,2025-01-21,False,False,1,all-aged-domains.com,115
0,❤️ URL Shared ❤️,https://anchorurl.cloud/share/885025,https://dawave.com/,dawave.com,100,11,True,False,False,True,False,False,False,False,2024-11-29,2025-04-19,False,False,1,anchorurl.cloud,151
0,Where to buy 🚀 aged domains and backlinks 🔥 from athens-escorts | 7490-9506,https://athens-escorts.info/7dcae490c9506b09f25ff35449da73fd-list.html,https://dawave.com/,dawave.com,13042,13,False,False,False,True,False,False,False,False,2025-04-07,2025-04-28,True,False,1,athens-escorts.info,22
0,👲 Domain Report 👲,https://atomizelink.icu/report/885025,https://dawave.com/,dawave.com,100,11,True,False,False,True,False,False,False,False,2025-01-01,2025-04-01,False,False,1,atomizelink.icu,118
0,Backlinkup - Get High Quality Backlinks 2025/04/01/123,https://backlinkup.co/domain/list.php?part=2025%2F04%2F01%2F123,https://dawave.com/,dawave.com,2350,1478,True,False,False,False,False,False,True,False,2025-04-18,2025-04-18,True,False,1,backlinkup.co,11
0,Seo.Domains - The top list of SEO domains for sale,https://best-seo-domains.com/5e70acbf3b135175635ff38fa1f6ee04107f05b8/55d85121b069f17da83c4dad6152f7a0d36287d3,http://dawave.com/,dawave.com,2002,2,False,False,False,True,False,False,False,False,2024-03-27,2025-01-04,False,False,1,best-seo-domains.com,398
0,Cryptocurrency Niche Backlink Building 2025/04/01/123,https://bitcoinmix.biz/domain/list.php?part=2025%2F04%2F01%2F123,https://dawave.com/,dawave.com,1013,1477,True,False,False,False,False,False,True,False,2025-04-08,2025-04-08,True,False,1,bitcoinmix.biz,21
0,Where to buy 🚀 aged domains and backlinks 🔥 from boost-your-site-with-homepage-backlinks | 8146-6313,https://boost-your-site-with-homepage-backlinks.us/ee814fd663fa13aa740c99a9e45c84bf-show.html,https://dawave.com/,dawave.com,19004,13,False,False,False,True,False,False,False,False,2025-04-07,2025-04-25,True,False,1,boost-your-site-with-homepage-backlinks.us,22
0,Where to buy 🚀 aged domains and backlinks 🔥 from browseallexpireddomains | 8998-9652,https://browseallexpireddomains.us/f8998965a247d9ed15b19f20df03961b-view.html,https://dawave.com/,dawave.com,8004,13,False,False,False,True,False,False,False,False,2025-04-29,2025-04-29,True,False,1,browseallexpireddomains.us,0
0,❤️ URL Shared ❤️,https://buzzshrink.website/share/885025,https://dawave.com/,dawave.com,100,11,True,False,False,True,False,False,False,False,2025-01-24,2025-01-24,False,False,1,buzzshrink.website,95
0,Debby's Freebies & Shopping -- Health & Vitamins,https://bybbed.tripod.com/Health-Vitamin.htm,http://www.dawave.com/nutrition.html,Vitalyze Sample,60,36,False,False,False,True,False,False,False,False,2024-08-13,2025-04-21,False,False,1,bybbed.tripod.com,259
0,👲 Domain Report 👲,https://byteshort.xyz/report/885025,https://dawave.com/,dawave.com,100,11,True,False,False,True,False,False,False,False,2025-01-08,2025-04-20,False,False,1,byteshort.xyz,111
0,Cenco Cup Results – Central Coast Judo Association,https://cencojudo.com/2018/01/31/cenco-cup-results/,http://www.dawave.com/,Cahill’s Judo Academy,13,37,False,False,False,True,False,False,False,False,2023-11-05,2025-04-27,False,False,1,cencojudo.com,541
0,Where to buy 🚀 aged domains and backlinks 🔥 from conference | 7887-7715,https://conference.delhi.in/pg-788cf77a7153033e5b5c352f9e9a8f2e.html,https://dawave.com/,dawave.com,19004,13,False,False,False,True,False,False,False,False,2025-03-30,2025-04-17,True,False,1,conference.delhi.in,30
0,WEB DIRECTORY,https://daisye.pages.dev/07/vogtlegpAx,https://dawave.com/,dawave.com,10003,1,True,False,False,True,False,False,False,False,2024-02-10,2025-04-23,False,False,1,daisye.pages.dev,444
0,Danzan-Ryu Dojos,https://danzanryu.tripod.com/DZR/HTML/dojos.html,http://www.dawave.com/,Cahill's Judo Academy,27,8,False,False,False,True,False,False,False,False,2024-02-09,2025-04-24,False,False,1,danzanryu.tripod.com,445
0,Where to buy 🚀 aged domains and backlinks 🔥 from domains-links-backlinks-all-for-purchase | 0177-2272,https://domains-links-backlinks-all-for-purchase.homes/01772cfef2726ab6dd84ec1029f79917-list,https://dawave.com/,dawave.com,20004,13,False,False,False,True,False,False,False,False,2025-04-10,2025-04-27,True,False,1,domains-links-backlinks-all-for-purchase.homes,19
0,Where to buy 🚀 aged domains and backlinks 🔥 from dr70-links | 8227-2029,https://dr70-links.co.uk/show-bf8a2fad2c72dfe0aa2e9ef39d2766d5,https://dawave.com/,dawave.com,13004,13,False,False,False,True,False,False,False,False,2025-04-22,2025-04-22,True,False,1,dr70-links.co.uk,7
0,👲 Domain Report 👲,https://drjack.world/report/885025,https://dawave.com/,dawave.com,100,11,True,False,False,True,False,False,False,False,2025-01-28,2025-01-28,False,False,1,drjack.world,91
0,High-quality backlink service 2025/04/01/123,https://ejjii.com/list.php?part=2025%2F04%2F01%2F123,https://dawave.com/,dawave.com,1013,1007,True,False,False,False,False,False,True,False,2025-04-16,2025-04-21,True,False,1,ejjii.com,13
0,Willy Cahill - Wikipedia,https://ergngevd.top/wiki/Willy_Cahill,http://www.dawave.com/index.html,Willy Cahill's Judo Academy,38,161,True,False,False,True,False,False,False,False,2025-01-27,2025-01-27,False,False,1,ergngevd.top,92
0,Willy Cahill,https://es.wikibrief.org/wiki/Willy_Cahill,http://www.dawave.com/index.html,Academia de judo de Willy Cahill,4,24,True,False,False,True,False,False,False,False,2024-12-28,2024-12-28,False,False,1,es.wikibrief.org,122
0,Where to buy 🚀 aged domains and backlinks 🔥 from ever-heard-of-homepage-backlinks | 8622-5952,https://ever-heard-of-homepage-backlinks.bond/862d2cd5e95a27a08e35eb81ef018340-pages,https://dawave.com/,dawave.com,20004,13,False,False,False,True,False,False,False,False,2025-04-12,2025-04-12,True,False,1,ever-heard-of-homepage-backlinks.bond,17
0,Stop playing catch‐up; start leading ✨ExLinko.com✨,https://exlinko.org/g/uvmdp-rank-website-in-3-weeks/,https://dawave.com/,Hidden backlink goldmine for dawave.com! – ExLinko.com discovered it.,3500,1425,True,False,False,True,False,False,False,False,2025-04-23,2025-04-23,True,False,1,exlinko.org,6
0,Where to buy 🚀 aged domains and backlinks 🔥 from faithwebsites | 3693-0131,https://faithwebsites.net/3693c013d1bb818ef9e41c16f77c5cf1-domais.html,https://dawave.com/,dawave.com,17004,13,False,False,False,True,False,False,False,False,2025-03-19,2025-03-19,False,False,1,faithwebsites.net,41
0,Where to buy 🚀 aged domains and backlinks 🔥 from FLDH | 2546-2570,https://fldh.info/2b54d625b7053c4026c00350de5faef8-domains.html,https://dawave.com/,dawave.com,10161,12,False,False,False,True,False,False,False,False,2024-12-26,2025-01-12,False,False,1,fldh.info,124
0,Samples,https://freebiesgalore0.tripod.com/freebiesgaloreandmore/id17.html,http://www.dawave.com/nutrition.html,Vitalyze,260,16,False,False,False,True,False,False,False,False,2024-08-23,2025-04-28,False,False,1,freebiesgalore0.tripod.com,249
0,Where to buy 🚀 aged domains and backlinks 🔥 from full-expired-domain-lists | 2606-5454,https://full-expired-domain-lists.us/listing-2fefad6fb0654b54561f8b7796d1ad86.html,https://dawave.com/,dawave.com,15004,13,False,False,False,True,False,False,False,False,2025-04-05,2025-04-23,True,False,1,full-expired-domain-lists.us,24
0,WEB DIRECTORY,https://global-ranks.pages.dev/44/vogtlegpAx,https://dawave.com/,dawave.com,10003,1,True,False,False,True,False,False,False,False,2024-02-22,2025-04-27,False,False,1,global-ranks.pages.dev,432
0,"Day #12 – Kensington, MD to Alexandria, VA – 32 miles / 51 km | Cross Country 2012",https://gojudoka.wordpress.com/2012/06/15/day-12-kensington-md-to-alexandria-va-32-miles-51-km/,http://www.dawave.com/,Willy Cahill,17,35,True,False,True,True,False,False,False,False,2025-02-13,2025-02-13,False,False,1,gojudoka.wordpress.com,75
0,WEB DIRECTORY,https://gracez.pages.dev/08/qnvzDsaTkr,https://dawave.com/,dawave.com,10003,1,True,False,False,True,False,False,False,False,2024-07-10,2024-12-27,False,False,1,gracez.pages.dev,293
0,Where to buy 🚀 aged domains and backlinks 🔥 from great-choice-for-pbn-domains | 3748-1502,https://great-choice-for-pbn-domains.co.uk/3748e1bc5025d1f244ff8e7df8998887-str,https://dawave.com/,dawave.com,9004,13,False,False,False,True,False,False,False,False,2025-04-12,2025-04-24,True,False,1,great-choice-for-pbn-domains.co.uk,17
0,Untitled,https://hwin.narod.ru/new.htm,http://www.dawave.com/nutrition.html,Free Sample of Vitalyze,203,1,False,False,False,True,False,False,False,False,2024-05-01,2025-03-30,False,True,1,hwin.narod.ru,363
0,12eme hot sale dan judo,https://idcheat.com/?i=1011513,http://www.dawave.com/images/willy%20-%20wally.jpg,12eme hot sale dan judo,10,462,False,False,False,False,False,False,True,False,2025-04-19,2025-04-19,True,False,1,idcheat.com,10
0,High-quality backlink service 2025/04/01/123,https://indiatodays.in/list.php?part=2025%2F04%2F01%2F123,https://dawave.com/,dawave.com,1015,1006,True,False,False,False,False,False,True,False,2025-04-17,2025-04-23,True,False,1,indiatodays.in,12
0,Where to buy 🚀 aged domains and backlinks 🔥 from JacobVerghese | 7163-2905,https://jacobverghese.info/abb7a1632d9056a0654ae284f5fa7ade-list.html,https://dawave.com/,dawave.com,20042,13,False,False,False,True,False,False,False,False,2025-02-05,2025-04-12,False,False,1,jacobverghese.info,83
0,Where to buy 🚀 aged domains and backlinks 🔥 from JobsApp | 8403-5866,https://jobsapp.info/cae84035866026f86db5f75b4961675c-l/,https://dawave.com/,dawave.com,9042,13,False,False,False,True,False,False,False,False,2025-02-05,2025-04-23,False,False,1,jobsapp.info,83
0,"HELP! - Choosing a Martial Art, Comparing Styles, and Cross-Training - KarateForums.com",https://karateforums.com/topic/28345-help/,https://www.dawave.com/classes.html,https://www.dawave.com/classes.html,8,63,True,False,False,True,False,False,False,False,2024-09-27,2025-04-16,False,False,1,karateforums.com,214
0,Where to buy 🚀 aged domains and backlinks 🔥 from katmoviehd | 3193-6405,https://katmoviehd.wf/list-3f1936a4f05c12abed8256aa358b941e,https://dawave.com/,dawave.com,12004,13,False,False,False,True,False,False,False,False,2025-04-27,2025-04-27,True,False,1,katmoviehd.wf,2
0,Where to buy 🚀 aged domains and backlinks 🔥 from kompromat100 | 4434-8256,https://kompromat100.info/dom-id-44fc3c482569135c655713786dac9580.html,https://dawave.com/,dawave.com,3529,12,False,False,False,True,False,False,False,False,2024-12-27,2025-01-17,False,False,1,kompromat100.info,123
0,Bay Space Judo Championships 2024 - Registration Now Open! - My Blog,https://livescore0.com/bay-space-judo-championships-2024-registration-now-open/,http://www.dawave.com/,Cahill’s Judo (San Bruno),11,75,False,False,False,True,False,False,False,False,2024-06-24,2024-12-27,False,True,1,livescore0.com,309
0,Cahill's Judo Academy - Local Trust Navigator®,https://localtrustnavigator.com/ltn/cahills-judo-academy/,http://www.dawave.com/,http://www.dawave.com,2,25,False,False,False,True,False,False,False,False,2024-09-02,2025-04-24,False,False,1,localtrustnavigator.com,239
0,Willy Cahill - Misplaced Pages,https://misplaced.pages.dev/Willy_Cahill,http://www.dawave.com/index.html,Willy Cahill's Judo Academy,24,82,True,False,False,True,False,False,False,False,2025-01-22,2025-01-22,False,False,1,misplaced.pages.dev,97
0,Where to buy 🚀 aged domains and backlinks 🔥 from mmwatches | 5829-0696,https://mmwatches.co.uk/58aa2a9cb06bc9d696377e6751213d72-listing,https://dawave.com/,dawave.com,18004,13,False,False,False,True,False,False,False,False,2025-04-18,2025-04-18,True,False,1,mmwatches.co.uk,11
