Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
14,Alan Sherman - links,https://userpages.cs.umbc.edu/sherman/links.html,http://www.vocomp.org/,VoComp 2007 International Voting System Design Competition,3,7,False,False,False,True,False,False,False,False,2025-04-25,2025-05-25,False,False
17,"Engineering Now - Faculty of Engineering, The University of Western Ontario",https://www.eng.uwo.ca/news/newsletter/aug07/enow.htm,http://vocomp.org/index.php,VoComp 2007,9,45,False,False,False,True,False,False,False,False,2024-07-29,2025-04-07,False,False
13,Replayable Voting Machine Audit Logs,https://static.usenix.org/events/evt08/tech/full_papers/cordero/cordero_html/,https://www.vocomp.org/papers/primeIII.pdf,https://www.vocomp.org/papers/primeIII.pdf,11,56,False,False,False,True,False,False,False,False,2024-05-13,2025-05-13,False,False
14,Computational Complexity,https://courses.cs.tau.ac.il/368-3168/workshop07a/Copy%20(4)%20of%20workshop07a.html,http://vocomp.org/,http://vocomp.org/,12,3,False,False,False,True,False,False,False,False,2024-04-02,2024-11-12,False,False
20,News and Demos,http://hxr.cise.ufl.edu/PrimeVotingSystem/index-3.html,http://www.vocomp.org/results.php,Prime III Team Wins Usability Awards at VoComp Competition,15,9,False,False,False,True,False,False,False,False,2024-06-15,2025-05-16,False,False
15,Vote of no confidence – how to improve electronic voting systems,https://newatlas.com/vote-of-no-confidence-how-to-improve-electronic-voting-systems/7755/,http://www.vocomp.org/results.php,University Voting Systems Competition,15,88,False,False,False,True,False,False,False,False,2024-07-08,2025-05-11,False,False
18,The RISKS Digest Volume 24 Issue 45,http://catless.ncl.ac.uk/Risks/24/45,http://vocomp.org/,http://vocomp.org/,22,58,False,False,False,True,False,False,False,False,2024-04-01,2025-05-20,False,False
20,Arthur M. Keller's recent papers,http://infolab.stanford.edu/pub/keller/keller-papers.html,http://www.vocomp.org/,University Voting System Competition (VoComp) 2007,22,142,False,False,False,True,False,False,False,False,2024-03-18,2025-05-17,False,False
18,Douglas W. Jones on Voting and Elections,http://homepage.cs.uiowa.edu/~dwjones/voting/index.html,http://vocomp.org/,VoComp 2007,118,151,False,False,False,True,False,False,False,False,2024-06-23,2025-05-12,False,False
19,Past Conferences,https://nob.cs.ucdavis.edu/bishop/service/pastconf.html,http://vocomp.org/,Collegiate Voting Systems Competition,133,23,False,False,False,True,False,False,False,False,2024-10-21,2025-05-17,False,False
12,,https://wiki-gateway.eudic.net/wikipedia_en/E-voting.html,http://www.vocomp.org/papers/opencounting.pdf,Open Counting,137,395,False,False,False,True,False,False,False,False,2024-10-24,2025-04-15,False,False
9,Electronic voting,https://boysha.eth.limo/wiki/E-voting.html,http://www.vocomp.org/papers/opencounting.pdf,Open Counting,138,457,False,False,False,True,False,False,False,False,2024-07-06,2024-12-28,False,False
5,Electronic voting,https://ipfs.desmos.network/ipfs/QmXoypizjW3WknFiJnKLwHCnL72vedxjQkDDP1mXWo6uco/wiki/E-voting.html,http://www.vocomp.org/papers/opencounting.pdf,Open Counting,138,457,False,False,False,True,False,False,False,False,2024-11-02,2025-01-22,False,False
