Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
26,mc-library-education-center-corp-fort-myers- - Yahoo Local Search Results,https://local.yahoo.com/info-102794477-mc-library-education-center-corp-fort-myers,https://www.swflresourcelink.com/providers/m-c-library-education-center-corporation,swflresourcelink.com,7,29,False,False,False,True,False,False,False,False,2024-05-23,2025-01-09,False,True
12,Future Students / Transportation Assistance,https://www.collierschools.com/Page/16144,https://www.swflresourcelink.com/providers/good-wheels,https://www.swflresourcelink.com/providers/good-wheels,7,104,False,False,False,True,False,False,False,False,2024-07-18,2025-05-17,False,False
5,"29 Home Care Agencies in Fort Myers, FL - Find Reviews, Photos | SeniorAdvice.com",https://www.senioradvice.com/home-healthcare/fort-myers-fl,http://www.swflresourcelink.com/provider/meals-on-wheels-of-lee-county,Meals on Wheels,13,159,False,False,False,True,False,False,False,False,2024-08-26,2025-05-12,False,False
16,"US overdose deaths hit record 93,000 in pandemic last year - WINK News",https://winknews.com/2021/07/14/us-overdose-deaths-hit-record-93000-in-pandemic-last-year/,http://www.swflresourcelink.com/services/mental-health%E2%80%93substance-abuse,http://www.swflresourcelink.com/services/mental-health–substance-abuse,15,75,False,False,False,True,False,False,False,False,2024-08-25,2025-04-09,False,False
6,Community Resources | Charlotte Behavioral,https://www.cbhcfl.org/community-resource/,http://www.swflresourcelink.com/,SWFL Resource Link,15,69,False,False,False,True,False,False,False,False,2024-01-18,2025-04-29,False,False
13,Normalizing mental health,https://www.fox4now.com/lifestyle/osakas-stance-on-mental-health,https://swflresourcelink.com/,swflresourcelink.com,16,74,False,False,False,True,False,False,False,False,2024-07-28,2025-05-14,False,False
10,"5 Assisted Living Communities in Port Charlotte,FL – SeniorHousingNet.com",https://www.seniorhousingnet.com/seniorliving-search/port-charlotte_fl/assisted-living_type,https://www.swflresourcelink.com/providers/senior-friendship-centers---charlotte-county,Senior Friendship Center of Charlotte County,17,172,False,False,False,True,False,False,False,False,2024-08-19,2025-04-27,False,False
11,"10 Helpful Services for Seniors in Fort Myers, FL",https://www.arborcompany.com/locations/florida/ft-myers-barrington-terrace/blog/10-helpful-services-for-seniors-in-fort-myers-fl,http://www.swflresourcelink.com/provider/meals-on-wheels-of-lee-county,Meals on Wheels,18,47,False,False,False,True,False,False,False,False,2024-08-17,2025-04-29,False,False
17,Wishing Well Foundation | LoveToKnow,https://www.lovetoknow.com/life/lifestyle/wishing-well-foundation,http://www.swflresourcelink.com/provider/wishing-well-foundation,"Wishing Well Foundation, Inc.",20,93,False,False,False,True,False,False,False,False,2024-08-25,2025-02-08,False,False
14,"Vicki Bess Found! - See Phones, Email, Addresses, and More",https://www.instantcheckmate.com/people/vicki-bess/,https://www.swflresourcelink.com/provider/healthy-start-coalition-of-southwest-florida-inc,Swflresourcelink.Com,20,116,False,False,False,True,False,False,False,False,2024-12-07,2024-12-07,False,False
16,"Besides exhibitions, the Cohen Education Center enlightens generations",https://www.naplesnews.com/story/news/local/2025/01/05/besides-exhibitions-the-cohen-education-center-enlightens-generations/76643030007/,https://www.swflresourcelink.com/providers/jewish-federation-of-collier-county,Jewish Federation of Collier County.,21,47,False,False,False,True,False,False,False,False,2025-01-09,2025-02-19,False,False
11,Good Samaritans,https://www.yourcharlotteschools.net/site/default.aspx?Comments=true&FlexDataID=24235&ModuleInstanceID=27947&PageID=20016&PageType=3&RenderLoc=0,http://www.swflresourcelink.com/provider/good-samaritans,Good Samaritans,26,127,False,False,False,True,False,False,False,False,2023-12-20,2025-01-30,False,True
23,AHCA+Logo - Search Images,https://4.bing.com/images/search?FORM=IRMHRS&q=AHCA%2BLogo,http://www.swflresourcelink.com/provider/agency-for-health-care-administration-ahca,swflresourcelink.com,27,361,False,False,False,True,False,False,False,False,2024-12-04,2024-12-04,False,False
7,Top 99 Best Retirement & Senior Living Resources In Naples | SeniorResource,https://www.seniorresource.com/top-99-best-retirement-senior-living-resources-in-naples/,https://www.swflresourcelink.com/providers/meals-on-wheels-naples,Meals on Wheels Naples,29,147,False,False,False,True,False,False,False,False,2025-02-21,2025-04-16,False,False
15,Good Samaritans,https://fl02211872.schoolwires.net/site/default.aspx?Comments=true&FlexDataID=24235&ModuleInstanceID=27947&PageID=20016&PageType=3&RenderLoc=0,http://www.swflresourcelink.com/provider/good-samaritans,Good Samaritans,29,124,False,False,False,True,False,False,False,False,2024-03-23,2025-05-10,False,True
7,Fees & Insurance | David Lawrence Centers for Behavioral Health,https://davidlawrencecenters.org/fees-insurance/,https://www.swflresourcelink.com/providers/childrens-medical-services-cms---find-a-cms-provider--naples,CMS Network,30,52,False,False,False,True,False,False,False,False,2024-07-14,2025-04-28,False,False
9,Support for Caregivers | Growing Bolder®,https://growingbolder.com/stories/support-for-caregivers/,http://www.swflresourcelink.com/services/support-groups,Southwest Florida Resource Link,35,46,False,False,False,True,False,False,False,False,2024-09-01,2025-05-05,False,False
13,College Operating Procedures - Florida SouthWestern State College - Modern Campus Catalog™,https://catalog.fsw.edu/content.php?catoid=13&navoid=868,http://www.swflresourcelink.com/provider/ruth-cooper-center-for-behavioral-health-care,RUTH COOPER CENTER FOR BEHAVIORAL HEALTH CARE,36,58,False,False,False,True,False,False,False,False,2024-07-05,2025-04-23,False,True
14,Resources,https://www.fgcu.edu/studentlife/studenthealth/resources,http://www.swflresourcelink.com/,community resources,40,167,False,False,False,True,False,False,False,False,2024-08-23,2025-05-09,False,False
9,College Operating Procedures - Florida SouthWestern State College - Modern Campus Catalog™,https://fsw.catalog.acalog.com/content.php?catoid=14&navoid=1173,http://www.swflresourcelink.com/provider/ruth-cooper-center-for-behavioral-health-care,RUTH COOPER CENTER FOR BEHAVIORAL HEALTH CARE,57,34,False,False,False,True,False,False,False,False,2024-10-28,2025-05-10,False,False
16,How and Where to Donate Adult Diapers,https://www.carewell.com/resources/blog/how-and-where-to-donate-adult-diapers/,https://swflresourcelink.com/providers/destiny-ministries-of-southwest-floridadestiny-diaper-bank,Destiny Diaper Bank,78,32,False,False,False,True,False,False,False,False,2023-10-27,2025-03-31,False,True
