Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,First seen,Last seen,New link,Lost link,Referring Domain
21,The Home of Kyle Pratt,http://kylepratt.me/,https://www.altconservative.com/,Conservative Alternative,8,41,False,False,False,True,False,False,False,2024-07-06,2025-01-05,False,False,kylepratt.me
21,The Home of Kyle Pratt,http://kylepratt.me/,https://www.altconservative.com/,"You can read my conservative political commentary by clicking on this image, or scroll down for more information. You can read my conservative political commentary by clicking on this image, or scroll down for more information.",8,41,False,False,False,False,False,False,True,2024-07-06,2025-01-05,False,False,kylepratt.me
21,The Home of Kyle Pratt,http://kylepratt.me/,https://www.altconservative.com/,The Conservative Alternative,8,41,False,False,False,True,False,False,False,2024-07-06,2025-01-05,False,False,kylepratt.me
15,"Buy Kyle Pratt a Coffee. ko-fi.com/kylepratt - Ko-fi ❤️ Where creators get support from fans through donations, memberships, shop sales and more! The original 'Buy Me a Coffee' Page.",https://ko-fi.com/kylepratt,https://www.altconservative.com/,altconservative.com/,3,44,True,False,False,True,False,False,False,2023-11-16,2025-03-18,False,False,ko-fi.com
9,Office Installation & Setup Guide - 칼리지 유니버시티 - 교육정보 - koreaportal 코리아포탈,https://edu.koreaportal.com/board/bbs/board.php?bo_table=university&page=19&page=19&wr_id=702,https://www.altconservative.com/imho/crt-and-your-children,https://www.altconservative.com/imho/crt-and-your-children,56368,9,False,False,False,True,False,False,False,2025-01-21,2025-01-21,False,False,edu.koreaportal.com
4,The Home of Kyle Pratt,https://kylepratt.me/,https://www.altconservative.com/,"You can read my conservative political commentary by clicking on this image, or scroll down for more information. You can read my conservative political commentary by clicking on this image, or scroll down for more information.",4,30,False,False,False,False,False,False,True,2024-06-19,2025-05-01,False,False,kylepratt.me
4,The Home of Kyle Pratt,https://kylepratt.me/,https://www.altconservative.com/,The Conservative Alternative,6,31,False,False,False,True,False,False,False,2024-03-15,2025-04-05,False,True,kylepratt.me
3,The Home of Kyle Pratt,https://kylepratt.me/,https://www.altconservative.com/,Conservative Alternative,8,41,False,False,False,True,False,False,False,2024-03-15,2025-03-02,False,True,kylepratt.me
2,Conservative Alternative — The Home of Kyle Pratt,http://kylepratt.me/alt-con,https://www.altconservative.com/,Conservative Alternative,5,28,False,False,False,True,False,False,False,2023-11-29,2025-01-06,False,False,kylepratt.me
2,This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal,https://www.altconservative.com/,The Conservative Alternative,8,209,False,False,False,True,False,False,False,2023-06-26,2025-01-05,False,False,kylepratt.me
2,Book Trailer — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Book+Trailer,https://www.altconservative.com/,The Conservative Alternative,5,147,False,False,False,True,False,False,False,2024-06-06,2025-01-14,False,False,kylepratt.me
2,Books — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Books,https://www.altconservative.com/,The Conservative Alternative,6,189,False,False,False,True,False,False,False,2023-05-22,2025-01-01,False,False,kylepratt.me
2,Bookstores — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Bookstores,https://www.altconservative.com/,The Conservative Alternative,7,152,False,False,False,True,False,False,False,2023-11-06,2025-01-05,False,False,kylepratt.me
2,Interview — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Interview,https://www.altconservative.com/,The Conservative Alternative,7,157,False,False,False,True,False,False,False,2023-05-22,2025-01-01,False,False,kylepratt.me
2,Lewis County — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Lewis+County,https://www.altconservative.com/,The Conservative Alternative,6,193,False,False,False,True,False,False,False,2023-11-13,2025-01-07,False,False,kylepratt.me
2,New Release — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/New+Release,https://www.altconservative.com/,The Conservative Alternative,12,201,False,False,False,True,False,False,False,2024-04-09,2024-12-30,False,False,kylepratt.me
2,Paperback — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Paperback,https://www.altconservative.com/,The Conservative Alternative,10,190,False,False,False,True,False,False,False,2024-07-05,2025-01-03,False,False,kylepratt.me
2,Personal — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Personal,https://www.altconservative.com/,The Conservative Alternative,7,210,False,False,False,True,False,False,False,2024-04-20,2025-01-15,False,False,kylepratt.me
2,Publicity — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Publicity,https://www.altconservative.com/,The Conservative Alternative,13,232,False,False,False,True,False,False,False,2023-06-21,2025-01-16,False,False,kylepratt.me
2,Southwest WA Writers — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Southwest+WA+Writers,https://www.altconservative.com/,The Conservative Alternative,7,153,False,False,False,True,False,False,False,2024-05-31,2025-01-07,False,False,kylepratt.me
2,Strengthen What Remains — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Strengthen+What+Remains,https://www.altconservative.com/,The Conservative Alternative,11,221,False,False,False,True,False,False,False,2023-09-16,2025-01-08,False,False,kylepratt.me
2,Upcoming Release — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/category/Upcoming+Release,https://www.altconservative.com/,The Conservative Alternative,9,174,False,False,False,True,False,False,False,2024-07-03,2025-01-07,False,False,kylepratt.me
2,ALCAN Highway — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/tag/ALCAN+Highway,https://www.altconservative.com/,The Conservative Alternative,6,132,False,False,False,True,False,False,False,2023-06-13,2025-01-02,False,False,kylepratt.me
2,Alaska Airlines — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/tag/Alaska+Airlines,https://www.altconservative.com/,The Conservative Alternative,5,147,False,False,False,True,False,False,False,2024-06-28,2025-01-07,False,False,kylepratt.me
2,Amy Flugel — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/tag/Amy+Flugel,https://www.altconservative.com/,The Conservative Alternative,9,156,False,False,False,True,False,False,False,2024-04-16,2025-01-02,False,False,kylepratt.me
2,Audible — This Writers Journal — The Home of Kyle Pratt,http://kylepratt.me/journal/tag/Audible,https://www.altconservative.com/,The Conservative Alternative,9,156,False,False,False,True,False,False,False,2023-12-02,2025-01-01,False,False,kylepratt.me
