Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Ahrefs DR","Ahrefs UR","Ahrefs RD","Ahrefs BL","Ahrefs Traffic","Ahrefs Positions","Ahrefs Cost","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
trattoriapinocchio.com,"GoDaddy Auctions",16,16,350,39,"Society/People: 16
Regional/North America: 13
Shopping/Entertainment: 13
Health/Animal: 12
Business/Small Business: 11","English: 98.8%
Japanese: 0.8%
Thai: 0.2%",,16,0,117,578,0,0,0,30,28,24,12,0,24,5,,0,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 19:20:00"
holytrinitymonastery.org,"GoDaddy Auctions",30,20,206,111,"Society/Religion and Spirituality: 30
Regional/North America: 20
Business/Energy: 18
Recreation/Travel: 17","English: 98.6%
Hungarian: 1.3%",,22,2,194,397,0,0,0,23,34,24,29,0,24,5,,0,0,0,0,0,0,0,05/12/2025,$1,"05/21/2025 18:03:00"
php-calendar.com,"Namecheap Auctions",19,16,254,67,"Computers/Hacking: 19","English: 88.7%
French: 2.4%
Portuguese: 2.4%
Spanish: 2%
Turkish: 1.6%
Bengali: 0.4%
Danish: 0.4%
Estonian: 0.4%
German: 0.4%
Polish: 0.4%",,48,0,102,300,0,0,0,17,32,18,71,0,14,6,0,,0,0,0,0,0,0,05/07/2025,$15,"05/21/2025 15:00:00"
cornermxpark.com,"GoDaddy Auctions",30,19,2115,33,"Sports/Motorsports: 29
Sports/Flying Discs: 26
Sports/Martial Arts: 26
Sports/Golf: 24
Sports/Cricket: 21
Sports/Equestrian: 20
Sports/Soccer: 20
Sports/Paintball: 20
Sports: 18","Thai: 98.6%
English: 1.3%","Thai: 79.2%
English: 20.7%",26,6,72,2022,0,0,0,14,26,24,24,0,23,6,,246,0,0,0,4,0,0,05/11/2025,$31,"05/21/2025 21:21:00"
guardianselfstorage.com,"GoDaddy Auctions",17,19,192,69,"Society/Government: 17
Regional/North America: 13","English: 86.9%
Spanish: 3.2%
French: 2.1%
Polish: 2.1%
Arabic: 1%
Indonesian: 1%
Russian: 1%
Italian: 0.5%
Japanese: 0.5%
Portuguese: 0.5%",,26,13,233,970,0,7,74,26,38,27,19,0,27,6,,,2,10954819,4,0,0,0,05/11/2025,$16,"05/21/2025 18:57:00"
strangene.com,"GoDaddy Auctions",27,19,187,78,"Recreation/Outdoors: 27
Science/Anomalies and Alternative Science: 20
Recreation/Humor: 18","English: 90.3%
Indonesian: 3.2%
Russian: 3.2%
Chinese: 1.2%
Japanese: 1.2%
Portuguese: 0.6%",,9,22,158,521,0,0,0,22,29,20,30,0,20,6,,5,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 19:14:00"
onlinewebmarket.net,"GoDaddy Auctions",16,20,248,47,"Computers/Internet/Web Design and Development: 16
Sports/Korfball: 12
Computers/Internet/Chat: 12","English: 94.9%
German: 2.2%
French: 1.1%
Indonesian: 0.5%
Japanese: 0.5%
Russian: 0.5%","Armenian: 100%",7,2,246,2367,0,0,0,17,30,20,71,0,16,6,,,0,0,0,1,0,0,05/12/2025,$1,"05/21/2025 19:06:00"
marcoshellclub.com,"GoDaddy Auctions",21,16,108,52,"Science/Biology: 21
Recreation/Collecting: 17","English: 100%",,8,13,39,78,0,0,0,14,28,12,12,0,12,7,,0,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 16:34:00"
youngiprofessionals.com,"GoDaddy Auctions",19,18,296,67,"Computers/Software/File Management: 19
Computers/Programming/Languages: 17
Computers/Software/Accounting: 17
Computers/Software/Operating Systems: 16
Computers/Education: 13","English: 93.9%
Russian: 2.4%
French: 2.1%
Italian: 1%
Japanese: 0.3%",,32,3,157,954,0,0,0,26,27,14,0,0,14,7,,,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 17:48:00"
quartermasterdesign.com,"GoDaddy Auctions",29,19,80,59,"Society/Military: 29
Shopping/Visual Arts: 26","English: 69.5%
Dutch: 21.7%
Vietnamese: 8.6%",,5,21,48,191,0,0,0,17,27,23,3,0,21,7,,0,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 18:38:00"
hrdcshimla.org,"GoDaddy Auctions",18,13,53,32,"Reference/Education: 18
Regional/Asia: 13","English: 98%
Polish: 1.9%",,11,0,89,283,0,0,0,12,28,9,0,0,9,7,,,0,0,0,0,0,0,05/12/2025,$1,"05/21/2025 18:43:00"
alekogates.com,"GoDaddy Auctions",12,14,343,39,"Regional/North America: 12
Business: 11
Reference/Education: 9
Recreation/Travel: 9","English: 100%",,11,0,97,630,0,0,0,18,31,10,28,0,10,7,,,0,0,0,0,1,1,05/12/2025,$1,"05/21/2025 20:12:00"
angkaikut.net,"GoDaddy Auctions",13,7,44,42,"Business/Real Estate: 13","English: 62.5%
Indonesian: 37.5%",,20,0,478,9744,0,0,0,7,34,7,30,0,7,7,,,0,0,0,0,1,1,05/12/2025,$1,"05/21/2025 19:20:00"
personaproblems.com,"Namecheap Auctions",16,18,83,42,"Arts/Illustration: 16
Regional/Asia: 14
Sports/Organizations: 13
Sports/Equestrian: 11","English: 77.9%
French: 12.9%
Danish: 2.5%
Finnish: 2.5%
German: 1.2%
Italian: 1.2%
Russian: 1.2%",,11,2,139,626,0,9,0,27,26,8,14,0,8,8,0,1,0,17357457,7,0,0,0,05/07/2025,$15,"05/21/2025 15:00:00"
superbird-browser.com,"Namecheap Auctions",13,22,385,173,"Society/Politics: 13
Computers/Internet/On the Web: 11
Business/Transportation and Logistics: 11
Computers/Security: 9
News/Analysis and Opinion: 8","English: 32.7%
Russian: 23.5%
Czech: 16.6%
Spanish: 11%
Italian: 2.3%
Arabic: 1.4%
German: 1.4%
Hungarian: 1.4%
Dutch: 1.1%
Romanian: 0.8%",,18,0,468,1109,0,1,0,35,38,12,38,1,12,8,0,,0,0,0,0,0,0,05/07/2025,$15,"05/21/2025 15:00:00"
energypilatesfitness.com,"GoDaddy Auctions",14,17,112,64,"Health/Conditions and Diseases: 13
Shopping/Health: 13
Business/Healthcare: 13
Business: 13
News/Media Industry: 9
Computers/Internet/News and Media: 8
Health/Education: 8","English: 90%
Chinese: 3.6%
Italian: 1.8%
Spanish: 1.8%
Japanese: 0.9%
Korean: 0.9%
Thai: 0.9%",,11,0,214,501,0,0,0,25,32,16,24,0,16,8,,,0,0,0,0,1,1,05/11/2025,$1,"05/21/2025 20:35:00"
peconicgreengrowth.org,"GoDaddy Auctions",13,16,115,60,"Science/Environment: 13","English: 94.4%
Korean: 5.5%","English: 100%",22,10,103,251,2,58,25,17,27,14,24,0,13,8,,,60,4400173,78,29,0,0,05/12/2025,$47,"05/21/2025 18:52:00"
sampoengineering.com,"GoDaddy Auctions",11,13,154,26,"Shopping: 11","English: 97.4%
Russian: 1.2%
Thai: 1.2%","English: 100%",9,4,46,108,1,3,1,10,24,15,20,0,15,8,,26,0,16270861,9,10,2,2,05/12/2025,$1,"05/21/2025 21:14:00"
1usedtrucks.com,"Namecheap Auctions",12,22,756,118,"Business/Energy: 12
Society: 11
Recreation/Travel: 9
Recreation/Pets: 9
Health/Animal: 9
Home/Family: 8","English: 93.1%
Romanian: 3.1%
Russian: 2.9%
Danish: 0.2%
French: 0.1%
Spanish: 0.1%
Turkish: 0.1%",,8,0,713,6353,0,0,0,21,34,13,28,1,13,9,2,1,0,0,0,0,1,1,05/07/2025,$15,"05/21/2025 15:00:00"
sciyo.com,"GoDaddy Auctions",31,24,2733,200,"Science/Publications: 31
Science/Technology: 21
Regional/Europe: 18","English: 74.4%
Portuguese: 17.8%
French: 1.7%
Japanese: 1.1%
Spanish: 0.8%
Italian: 0.8%
Persian: 0.6%
German: 0.5%
Arabic: 0.2%
Polish: 0.2%",,41,11,474,23757,0,0,0,42,39,16,107,0,16,9,,,0,0,0,0,1,1,05/11/2025,$149,"05/21/2025 21:23:00"
clivehistoricalsociety.org,"GoDaddy Auctions",14,19,171,86,"Home/Personal Finance: 14
Recreation/Trains and Railroads: 13","English: 99.2%
Spanish: 0.7%","English: 100%",9,12,126,223,1,32,1,12,32,9,12,0,9,9,,,34,5361124,41,33,4,3,05/11/2025,$1,"05/21/2025 16:38:00"
mintleafpasadena.com,"GoDaddy Auctions",14,20,132,53,"Recreation/Food: 14
Regional: 12
Recreation/Travel: 12
Shopping/Food: 11
Business: 11
Business/Hospitality: 11
Society/Law: 11
Business/Arts and Entertainment: 11
Reference/Museums: 9
Business/Business Services: 9","English: 97.7%
Italian: 0.7%
Japanese: 0.7%
Korean: 0.7%","English: 100%",12,11,134,397,64,76,1026,30,34,9,13,0,9,9,,,425,1775307,173,9,4,3,05/12/2025,$220,"05/21/2025 20:12:00"
jonknoxstudio.com,"GoDaddy Auctions",14,17,1143,57,"Arts/Comics: 14
Computers/Programming/Internet: 13
Arts/Music: 13
Computers/Multimedia: 12
Computers/Hardware: 12
Recreation/Travel: 12
Computers/Systems: 12
Home/Cooking: 12
Society/Gay  Lesbian  and Bisexual: 11
Arts/Illustration: 11","English: 96.2%
Italian: 3.6%",,11,16,94,1032,0,0,0,19,41,12,25,0,12,9,,171,0,0,0,0,1,1,05/12/2025,$1,"05/21/2025 16:20:00"
associazioneminerva.net,"GoDaddy Auctions",12,19,168,73,"Reference/Education: 12
Society/Disabled: 12
Computers/Internet: 11
Health: 11
Society/Government: 11
Science/Environment: 11
Health/Mental Health: 9
Health/Reproductive Health: 9
Health/Conditions and Diseases: 9
Business: 9","English: 59.4%
Italian: 37.8%
French: 2.7%","Italian: 96.8%
English: 3.1%",5,0,117,274,189,163,19,17,25,13,14,0,13,9,,,10,7686942,4,11,0,0,05/12/2025,$1,"05/21/2025 17:10:00"
veteranosparacaidistas.com,"GoDaddy Auctions",12,17,203,65,"Society/Government: 12
Society/Religion and Spirituality: 8","Spanish: 72.6%
English: 23.7%
Dutch: 2.1%
Galician: 0.7%
Korean: 0.7%","Spanish: 80.7%
English: 19.2%",9,6,109,759,22,43,0,21,28,21,17,0,20,9,,1990,0,0,0,21,2,0,05/12/2025,$1,"05/21/2025 19:07:00"
davidstrohl.net,"Namecheap Auctions",13,15,105,27,"Arts/Photography: 13
Home/Consumer Information: 8","English: 95.7%
Italian: 2.1%
French: 1%
Portuguese: 1%",,6,0,65,985,0,0,0,19,28,19,11,4,19,9,,1,0,0,0,0,0,0,05/20/2025,$5,"05/21/2025 15:00:00"
vsbgp.com,"GoDaddy Auctions",16,17,73,58,"Arts/Radio: 16
Recreation/Radio: 15
Sports/Football: 15
Arts/Television: 15
News/Media Industry: 14
Regional/North America: 14
Business: 13
Recreation/Travel: 13
Arts/Music: 13
Sports/Resources: 13","English: 91.4%
French: 5.7%
German: 2.8%",,19,0,137,260,0,0,0,20,27,10,11,0,10,10,,,0,0,0,0,1,1,05/11/2025,$1,"05/21/2025 18:55:00"
depedmalaybalay.net,"GoDaddy Auctions",8,19,216,161,"Business/Construction and Maintenance: 8
Business/Arts and Entertainment: 6
News/Media Industry: 6
News/Journalism: 6
Society/Politics: 6
Recreation/Motorcycles: 6
Recreation/Autos: 6
Business/Marketing and Advertising: 6
Society/Philanthropy: 6
Society: 6","English: 100%",,13,0,267,1101,0,0,0,17,35,12,47,0,12,10,,,0,0,0,1,0,0,05/11/2025,$1,"05/21/2025 17:57:00"
onlinemathclasshelp.com,"GoDaddy Auctions",9,17,54,50,"Adult/Business: 8
Adult/Image Galleries: 8
Society/Organizations: 6
Home/Family: 6
Business: 5
Recreation/Travel: 5","English: 70.5%
French: 23.5%
Arabic: 5.8%",,28,7,139,376,0,0,0,10,26,10,62,0,10,10,,1,0,32736413,1,0,0,0,05/11/2025,$1,"05/21/2025 21:16:00"
ennoble-studios.com,"GoDaddy Auctions",12,22,279,97,"Society/People: 11
Computers/Internet/E-mail: 11
Society/Organizations: 9
Society: 9
Science/Math: 9
Computers/Systems: 9
Computers/Internet/Access Providers: 9
Computers/History: 9
Computers/Software/Operating Systems: 9
Recreation/Collecting: 8","English: 88.8%
French: 2.9%
Spanish: 2.2%
Russian: 1.4%
Chinese: 0.7%
German: 0.7%
Indonesian: 0.7%
Korean: 0.7%
Portuguese: 0.7%
Vietnamese: 0.7%","English: 100%",11,5,167,655,0,5,0,34,28,12,0,0,12,10,,0,0,23393722,3,18,13,7,05/12/2025,$1,"05/21/2025 17:35:00"
npm-stats.org,"GoDaddy Auctions",12,18,124,63,"Business/Energy: 12
Society/People: 11
Computers/Programming/Languages: 11
Computers/Internet/Proxying and Filtering: 9
Computers/Hacking: 9
Business/Arts and Entertainment: 9
Computers/Programming/Magazines and E-zines: 9
Computers/Security: 9
Business: 8
Adult/Regional: 8","English: 95.2%
Chinese: 4.7%",,29,9,98,188,18,15,24,18,27,8,1,0,8,10,,,0,21449169,3,0,0,0,05/12/2025,$1,"05/21/2025 19:10:00"
chesterlib.com,"Namecheap Auctions",29,20,323,151,"Reference/Libraries: 29","English: 99.4%
Indonesian: 0.5%",,33,12,445,18335,0,1,0,24,26,13,41,0,13,11,0,0,0,0,0,0,1,1,05/07/2025,$15,"05/21/2025 15:00:00"
beardyscaravan.com,"GoDaddy Auctions",21,18,713,69,"Recreation/Travel: 21","English: 97.9%
Portuguese: 0.5%
Spanish: 0.4%
Dutch: 0.2%
Hungarian: 0.2%
Italian: 0.2%
French: 0.1%",,21,15,112,1113,0,2,0,22,29,10,12,0,10,11,,1,0,30879660,1,1,0,0,05/11/2025,$1,"05/21/2025 19:20:00"
brc-remodeling.com,"GoDaddy Auctions",13,15,64,26,"Business/Construction and Maintenance: 13","English: 100%",,5,4,73,725,0,21,9,11,22,11,21,0,11,11,,,0,13804771,28,0,0,0,05/11/2025,$1,"05/21/2025 19:13:00"
labolsadetavares.com,"GoDaddy Auctions",6,22,6347,78,"Regional/Europe: 6
Home/Family: 6
Business/Energy: 6
Recreation/Travel: 6
Business: 6
Society/Organizations: 5
Adult/Regional: 4
Business/Real Estate: 3
Adult/World: 2
Adult/Shopping: 1","English: 80.9%
Russian: 6.5%
Spanish: 6%
Latin: 1.8%
German: 1.7%
Indonesian: 1.3%
Portuguese: 0.4%
Vietnamese: 0.4%
Arabic: 0.3%
Dutch: 0.1%",,8,16,1328,4399,0,0,0,27,37,10,11,0,10,11,,1,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 19:17:00"
keystone-software.com,"GoDaddy Auctions",13,18,485,27,"Computers/Software/Operating Systems: 13
Computers/Programming/Languages: 12
Games/Video Games/Roleplaying: 7","English: 100%","English: 100%",9,8,29,534,0,0,0,18,26,24,0,0,23,11,,,0,0,0,0,1,0,05/11/2025,$1,"05/21/2025 16:59:00"
presuntopodcast.com,"GoDaddy Auctions",14,13,284,44,"Reference/Education: 14
Science/Technology: 12
Computers/Software/Internet: 7","English: 80.6%
Spanish: 8.2%
Latin: 5%
Russian: 4.3%
Danish: 0.3%
French: 0.3%
German: 0.3%
Portuguese: 0.3%
Turkish: 0.3%",,26,0,134,584,18,6,70,26,25,6,10,0,6,11,,0,0,35970003,1,0,0,0,05/11/2025,$1,"05/21/2025 21:22:00"
uslces.org,"GoDaddy Auctions",14,21,657,549,"Sports/Football: 14
Science/Astronomy: 14
Business/Employment: 13
Business/Energy: 12
Sports/Soccer: 12
Regional/Europe: 11
Health: 11
Recreation/Travel: 11
Recreation/Outdoors: 11
Society/Government: 11","English: 100%","English: 100%",21,7,192,377,0,4,0,16,33,17,0,0,17,11,,10,0,0,0,2,16,1,05/12/2025,$1,"05/21/2025 19:54:00"
bluepagespro.com,"GoDaddy Auctions",13,15,223,36,"Business/Construction and Maintenance: 13
Shopping/Toys and Games: 10","English: 100%","Indonesian: 100%",29,8,128,1446,0,1,0,11,24,4,2,0,4,11,,3,4,9669229,1,2,3,3,05/12/2025,$1,"05/21/2025 19:11:00"
littlemadnyc.com,"GoDaddy Auctions",18,18,213,84,"Recreation/Food: 18
News/Media Industry: 17
Recreation/Travel: 15
Business/Automotive: 15
Society/Government: 14
News/Magazines and E-zines: 13
Society/History: 12
Society/Organizations: 12
Society/Law: 12","English: 83.6%
Portuguese: 10%
Chinese: 3.6%
French: 0.5%
German: 0.5%
Japanese: 0.5%
Russian: 0.5%
Spanish: 0.5%",,15,4,203,486,0,0,0,28,28,4,9,0,4,11,,,0,0,0,0,0,0,05/12/2025,$1,"05/21/2025 17:16:00"
emilyreadseverything.com,"Namecheap Auctions",13,18,485,85,"Arts/Literature: 13
Health/Conditions and Diseases: 9
Shopping/Health: 8","English: 100%",,13,14,181,902,0,0,0,31,33,9,14,0,8,11,,1,0,0,0,0,0,0,05/18/2025,$1,"05/21/2025 15:00:00"
hhsnopek.com,"Namecheap Auctions",16,20,1901,118,"Home/Family: 15
Reference/Education: 15
Recreation/Tobacco: 15
Regional/Europe: 14
Recreation/Travel: 13
Arts/Music: 12
Sports/Martial Arts: 12
Arts/Performing Arts: 12
Society: 12
Society/Work: 12","Indonesian: 84.8%
English: 14.4%
French: 0.2%
Japanese: 0.1%",,12,9,191,1603,0,0,0,18,32,10,18,0,10,11,,1,0,0,0,0,0,0,05/20/2025,$5,"05/21/2025 15:00:00"
modernlovephotography.com,"GoDaddy Auctions",15,16,227,48,"Business/Arts and Entertainment: 14
Society/Relationships: 14
Recreation/Travel: 8","English: 98.2%
Latin: 0.8%
Romanian: 0.4%
Russian: 0.4%",,23,9,140,696,0,0,0,23,31,11,26,0,11,12,,1,0,0,0,0,0,0,05/11/2025,$1,"05/21/2025 20:24:00"
upscbook.com,"GoDaddy Auctions",12,16,56,42,"Recreation/Pets: 12","English: 76.4%
German: 5.8%
Hindi: 5.8%
Chinese: 2.9%
Czech: 2.9%
French: 2.9%
Japanese: 2.9%","English: 100%",36,4,624,1397,0,0,0,57,37,4,10,0,4,12,,0,0,0,0,1,0,0,05/11/2025,$1,"05/21/2025 19:02:00"
freedomhorseinc.com,"GoDaddy Auctions",13,24,5350,381,"Science/Astronomy: 13
Science/Technology: 13
Arts/Music: 12
Science/Biology: 10","English: 61%
Russian: 31.6%
Korean: 2.1%
Arabic: 2.1%
Thai: 0.7%
Vietnamese: 0.6%
Turkish: 0.4%
Romanian: 0.3%
German: 0.2%
Czech: 0.1%",,27,2,1166,49990,0,3,0,21,33,17,25,0,16,12,,,0,18946287,5,0,0,0,05/12/2025,$1,"05/21/2025 16:08:00"
halalribfest.com,"GoDaddy Auctions",16,18,194,97,"Recreation/Food: 16
Home/Cooking: 13
Arts/Performing Arts: 13
Arts/Online Writing: 12
Recreation/Travel: 12","English: 79.1%
Persian: 7.1%
French: 5.3%
Chinese: 2.3%
German: 1.7%
Japanese: 1.7%
Korean: 1.1%
Spanish: 1.1%","English: 100%",21,8,192,509,320,646,9761,29,30,3,22,0,3,12,,9,773,1250030,121,9,6,5,05/12/2025,$115,"05/21/2025 16:03:00"
understandinghinduphobia.org,"GoDaddy Auctions",14,18,61,36,"Society/Issues: 14
Shopping/Niche: 13
Society/Politics: 12
Society/Religion and Spirituality: 12
Arts/Online Writing: 11
Sports/Strength Sports: 11
News/Media Industry: 11
Society/People: 9","English: 98.2%
Hindi: 1.7%","English: 100%",20,13,101,291,27,16,0,22,27,4,10,0,4,12,,27,1,12775706,1,10,0,0,05/12/2025,$1,"05/21/2025 18:31:00"
gimbowl.com,"GoDaddy Auctions",13,16,206,59,"Society/Law: 13
Shopping/Office Products: 10
Health/Conditions and Diseases: 9","English: 87.7%
German: 8.7%
French: 1.7%
Spanish: 1.7%","English: 100%",26,9,169,6373,3,1,85,19,34,5,3,0,5,12,,,33,5486019,2,6,2,2,05/12/2025,$1,"05/21/2025 17:19:00"
whenyouawake.com,"Namecheap Auctions",22,23,721,80,"Arts/Music: 22
Arts/Movies: 19
Society/People: 15","English: 93%
Chinese: 4.2%
Norwegian: 0.7%
Dutch: 0.5%
Portuguese: 0.3%
German: 0.2%
Spanish: 0.2%
Arabic: 0.1%
French: 0.1%
Russian: 0.1%","English: 100%",18,15,319,21051,0,14,0,40,39,17,42,0,17,13,2,37,0,16268732,9,9,0,0,05/07/2025,$17,"05/21/2025 15:00:00"
superior-papers.org,"Namecheap Auctions",11,29,3836,803,"Adult/Regional: 11
Adult/World: 11
Adult/Shopping: 11
Business/Industrial Goods and Services: 11
Society/Government: 11
Health: 9
Business: 9
Society/Religion and Spirituality: 9
Recreation/Travel: 8
Home/Family: 8","English: 91.2%
French: 1.8%
Spanish: 0.9%
Russian: 0.8%
Portuguese: 0.7%
Danish: 0.7%
German: 0.7%
Japanese: 0.6%
Italian: 0.5%
Azerbaijani: 0.2%","Russian: 100%",65,48,3584,31265,0,1,0,35,62,9,31,0,9,13,1,,0,0,0,0,2,2,05/07/2025,$15,"05/21/2025 15:00:00"
viralquicks.com,"Namecheap Auctions",12,17,59,30,"Recreation/Travel: 12","English: 41.3%
Russian: 37.9%
Spanish: 8.6%
Greek: 3.4%
Polish: 3.4%
Chinese: 1.7%
Indonesian: 1.7%
Turkish: 1.7%",,32,11,161,1456,0,0,0,52,37,3,21,0,3,13,0,,0,0,0,0,0,0,05/07/2025,$15,"05/21/2025 15:00:00"
weddinglenox.com,"GoDaddy Auctions",23,21,555,88,"Computers/Internet/Web Design and Development: 23
Arts/Music: 21
Business/Arts and Entertainment: 20
Arts/Writers Resources: 16
Shopping/Jewelry: 15","English: 99.6%
Turkish: 0.3%",,29,0,221,4432,0,0,0,17,31,18,22,0,18,13,,,0,0,0,0,1,1,05/11/2025,$1,"05/21/2025 19:31:00"
espana123.com,"GoDaddy Auctions",18,16,3538,48,"Society/People: 17
Arts/Literature: 17
Business/Associations: 15
Computers/Internet/On the Web: 13","Galician: 72.6%
Spanish: 26.3%
English: 0.5%
Catalan: 0.1%
Russian: 0.1%","Greek: 100%",19,4,847,90394,0,0,0,20,36,15,34,0,15,13,,,0,0,0,0,14,2,05/11/2025,$1,"05/21/2025 18:41:00"
pwroundtable.com,"GoDaddy Auctions",12,18,113,74,"Recreation/Food: 12
Home/Cooking: 12
Society/Politics: 9
Society/Organizations: 8
Business: 8
Business/Transportation and Logistics: 7","English: 100%",,5,16,70,139,0,0,0,22,29,21,2,0,21,13,,0,0,0,0,0,1,1,05/11/2025,$1,"05/21/2025 19:24:00"
kimwinston.com,"GoDaddy Auctions",16,13,175,25,"Society/Organizations: 16","English: 100%",,13,0,46,76,0,0,0,7,25,12,4,0,9,13,,,0,0,0,0,0,0,05/12/2025,$1,"05/21/2025 17:10:00"
adanayorum.com,"GoDaddy Auctions",7,25,486,150,"Home/Family: 6
Regional/Europe: 6
Business/Energy: 6
Recreation/Travel: 6
Regional/North America: 6
Business: 6
Society/Organizations: 6
Business/Real Estate: 5
Adult/Regional: 5
Adult/World: 5","English: 53.4%
Romanian: 19.9%
Russian: 18.8%
Turkish: 2.7%
French: 1.7%
German: 1.7%
Spanish: 0.6%
Arabic: 0.3%
Polish: 0.3%",,16,5,836,3586,0,0,0,27,37,16,41,0,16,13,,1,0,0,0,1,0,0,05/12/2025,$1,"05/21/2025 18:57:00"
cloudmatsuri.com,"GoDaddy Auctions",14,18,241,75,"Reference/Libraries: 14
Arts/Animation: 11
Arts: 9","English: 93.2%
French: 6%
Spanish: 0.6%",,7,3,109,356,0,0,0,25,26,5,27,0,5,13,,0,0,0,0,0,0,0,05/12/2025,$1,"05/21/2025 16:46:00"
