Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Ahrefs DR","Ahrefs UR","Ahrefs RD","Ahrefs BL","Ahrefs Traffic","Ahrefs Positions","Ahrefs Cost","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
lidopalace.com,"GoDaddy Auctions",29,15,80,34,"Recreation/Travel: 29","Italian: 63%
English: 23.2%
Indonesian: 8.2%
Dutch: 2.7%
Swedish: 1.3%
: 1.3%",,19,21,276,764,0,0,0,17,28,23,29,0,23,2,,0,0,0,0,0,1,1,05/16/2025,$1,"05/25/2025 17:21:00"
carson-mccullers.com,"GoDaddy Auctions",34,24,1700,218,"Arts/Literature: 34","English: 73.3%
Portuguese: 21.3%
Chinese: 1.2%
Dutch: 1%
Spanish: 0.8%
French: 0.7%
Swedish: 0.6%
German: 0.4%
Romanian: 0.1%","Latin: 100%",27,12,462,6599,0,0,0,39,40,26,95,0,26,2,,0,0,0,0,1,0,0,05/16/2025,$225,"05/25/2025 21:19:00"
photofieldschool.com,"GoDaddy Auctions",30,15,72,28,"Arts/Photography: 30
Business/Arts and Entertainment: 18","English: 96.2%
Spanish: 3.7%",,6,0,42,253,0,1,0,15,25,22,32,0,21,2,,,0,0,0,0,0,0,05/17/2025,$1,"05/25/2025 18:34:00"
animalbehaviorcounselors.org,"GoDaddy Auctions",19,15,55,28,"Recreation/Pets: 19
Health/Animal: 16
Reference/Education: 15
Science/Agriculture: 13","English: 92.3%
Dutch: 1.9%
French: 1.9%
German: 1.9%
Polish: 1.9%",,15,5,77,261,0,0,0,23,28,24,48,0,24,3,,,0,36569125,1,0,0,0,05/16/2025,$1,"05/25/2025 17:21:00"
designbezgalstuka.com,"GoDaddy Auctions",31,20,1449,338,"Arts/Design: 31","Russian: 58.4%
English: 35.6%
French: 3.8%
German: 0.9%
Italian: 0.3%
Chinese: 0.2%
Turkish: 0.2%
Georgian: 0.1%",,10,9,1040,13792,0,43,0,19,42,14,0,0,14,3,,0,0,0,0,0,0,0,05/17/2025,$1,"05/25/2025 16:02:00"
hkhit.org,"GoDaddy Auctions",21,20,687,78,"Arts/Music: 21
Science/News and Media: 16
Reference/Education: 15
Society/People: 14","English: 52.3%
Czech: 46.9%
Slovak: 0.6%
French: 0.1%",,34,0,158,1165,0,0,0,28,30,15,4,0,15,3,,,0,0,0,1,0,0,05/17/2025,$1,"05/25/2025 20:42:00"
salemgathering.com,"GoDaddy Auctions",29,17,824,57,"Society/Religion and Spirituality: 29","English: 99.7%
French: 0.1%
Japanese: 0.1%",,6,30,89,5976,0,0,0,18,29,17,31,0,17,4,,,0,0,0,0,0,0,05/16/2025,$1,"05/25/2025 17:08:00"
easydestination.net,"GoDaddy Auctions",21,27,2141,401,"Reference/Maps: 21
Society: 15
Business/Energy: 14
Sports/Soccer: 14
Recreation/Travel: 14","English: 97.6%
Russian: 0.4%
Hindi: 0.3%
Portuguese: 0.3%
Dutch: 0.3%
Spanish: 0.2%
Gujarati: 0.1%","English: 100%",9,1,479,2335,0,0,0,24,39,17,9,0,17,4,,1,0,0,0,1,0,0,05/16/2025,$1,"05/25/2025 16:18:00"
glorysmarket.com,"GoDaddy Auctions",27,13,41,25,"Business: 27","English: 100%",,7,2,73,173,0,0,0,17,23,22,18,1,21,4,,,0,32194513,1,0,0,0,05/16/2025,$1,"05/25/2025 16:18:00"
zapatag.com,"GoDaddy Auctions",22,25,3240,240,"Computers/Internet: 22
Reference/Maps: 19","English: 67.2%
French: 15.1%
Tagalog: 5.9%
Spanish: 5.1%
German: 2.8%
Polish: 0.7%
Dutch: 0.7%
Indonesian: 0.6%
Hungarian: 0.3%
Chinese: 0.3%","English: 100%",12,1,2032,47974,0,0,0,28,44,16,71,0,16,4,,1,0,0,0,0,1,1,05/17/2025,$1,"05/25/2025 20:26:00"
