Target,Target type,Authority Score,Backlinks,Domains,IPs,Follow links,Nofollow links,Text links,Image links,Form links,Frame links,Visits
broadfootpublishing.com,root_domain,4,542,131,139,392,150,531,11,0,0,0
theashleyinn.com,root_domain,5,424,143,155,356,69,400,21,0,3,0
oiccam.com,root_domain,4,6531,296,291,6049,484,2955,3573,0,0,364
trumbauersville.org,root_domain,10,168,112,107,131,37,167,1,0,0,0
allesfliegt.com,root_domain,2,157,84,84,98,59,117,38,0,0,0
neonsound.com,root_domain,2,179,101,96,152,27,162,15,0,0,0
andysautowreckers.com,root_domain,2,315,75,94,280,35,251,64,0,0,0
desktopgadgets.com,root_domain,4,811,87,94,778,33,698,113,0,0,0
creativelandscapeborders.com,root_domain,6,357,115,138,202,155,268,85,0,0,173
acctop40.com,root_domain,4,1099,225,222,654,447,1030,68,0,0,0
embangola-can.org,root_domain,5,606,164,195,261,345,588,18,0,0,0
zircomp.com,root_domain,4,256,106,111,142,114,190,66,0,0,0
3design3.com,root_domain,2,2980,101,110,2954,26,167,2811,0,0,0
nano4me.org,root_domain,14,204755,245,282,2121,202666,204359,210,0,0,0
rockingfrogpdx.com,root_domain,12,591,111,123,219,373,589,3,0,0,0
znobia.com,root_domain,4,1094,379,308,1010,84,632,468,0,0,0
clouddome.com,root_domain,5,326,153,170,258,68,322,4,0,0,0
listaplane.com,root_domain,4,307,163,113,238,69,278,27,0,0,0
ginasticas.com,root_domain,2,701,127,126,302,399,701,1,0,0,88
csbmorland.com,root_domain,2,355,100,107,232,123,297,60,0,0,0
martinimosaic.com,root_domain,2,121,70,55,117,4,121,0,0,0,0
robertjohnphotography.com,root_domain,4,1944,402,453,1557,390,1915,52,0,0,0
gazbming.com,root_domain,4,871,202,229,825,46,870,1,0,0,0
brookstone-park.com,root_domain,5,408,178,191,284,124,401,7,0,0,440
farndon.com,root_domain,2,243,110,114,185,58,240,3,0,0,0
reosmods.com,root_domain,2,6730,164,162,1616,5104,5595,1122,0,0,0
learningfromlyrics.org,root_domain,5,3491,422,377,1731,1762,3408,84,0,0,0
neatmp3.com,root_domain,13,1686,295,317,985,699,1042,605,1,1,263
boatersdream.com,root_domain,4,397,98,107,367,30,388,8,0,0,0
manon.org,root_domain,2,267,115,117,233,34,225,39,0,1,0
burlingtonalliance.com,root_domain,2,172,80,89,73,99,114,58,0,0,0
nathanhangen.com,root_domain,5,1931,203,217,1287,644,1903,17,0,0,0
thedailycartoonist.com,root_domain,2,211,112,90,155,56,211,0,0,0,0
magiceye3ds.com,root_domain,4,875,173,151,805,67,797,77,0,0,0
eg-web.com,root_domain,2,443,130,154,435,8,268,175,0,0,0
castcraft.com,root_domain,2,171,108,114,124,47,164,1,0,0,0
yoleoreader.com,root_domain,12,789,186,224,373,419,772,20,0,0,757
paragondpi.com,root_domain,10,326,82,111,286,40,290,31,0,0,0
youneverlisten.com,root_domain,2,397,82,81,360,37,387,10,0,0,0
seaangels.org,root_domain,4,234,98,104,137,97,175,59,0,0,0
coffeecakeandcardio.com,root_domain,4,1759,480,386,1015,748,1324,441,0,1,0
teridian.com,root_domain,5,2437,202,227,2096,341,1598,842,0,0,74
phil-fanatics.com,root_domain,4,170,96,70,82,88,163,7,0,0,0
charlesbankgallery.com,root_domain,5,2013,212,213,1942,71,1980,10,0,1,0
incubatorgames.com,root_domain,4,3036,164,186,2476,560,2597,441,0,0,0
allapis.com,root_domain,2,801,188,178,739,63,723,78,1,0,46
hotwatermilwaukee.com,root_domain,4,327,113,125,290,37,315,12,0,0,0
avalonorchards.net,root_domain,4,253,124,130,227,26,248,5,0,1,0
strange-trips.com,root_domain,8,295,114,125,232,63,294,1,0,0,0
nebraskaoutlawtrail.org,root_domain,15,304,141,133,189,114,225,76,0,0,0
granatedit.com,root_domain,4,4058,100,113,76,3983,4001,58,0,0,0
alexcommunications.com,root_domain,2,729,89,89,626,103,664,64,0,0,0
macyawards.com,root_domain,2,165,121,119,124,41,161,4,0,0,0
celluliteremovalmethods.com,root_domain,5,964,157,126,682,282,962,4,0,0,0
meag-eg.com,root_domain,4,757,649,618,740,17,710,47,0,0,0
playbackngs.com,root_domain,4,1549,171,186,1465,84,1480,66,0,0,0
themantovaniorchestra.com,root_domain,2,183,136,139,135,48,182,1,0,0,0
brightonfuse.com,root_domain,5,253,139,151,212,41,253,0,0,0,0
sheridanhouseandcafe.com,root_domain,3,227,117,132,192,35,221,6,0,0,0
birthdaywrap.com,root_domain,2,24115,256,248,23995,119,24054,116,0,0,0
claycenter.com,root_domain,3,354,149,145,302,52,352,0,0,0,0
ktonline.com,root_domain,5,716,213,233,387,329,714,1,0,0,0
gaghour.com,root_domain,6,124,83,74,110,14,114,8,2,0,44
moneymakingempire.com,root_domain,2,336,133,108,250,86,204,76,0,21,0
dessinsdhc.com,root_domain,3,432,151,125,403,29,416,14,0,0,0
prodnadzor.info,root_domain,13,2055,171,154,1888,167,2043,24,0,0,482
mmpool.org,root_domain,4,3083,149,167,1031,2009,3035,48,0,0,0
