Target,Target type,Authority Score,Backlinks,Domains,IPs,Follow links,Nofollow links,Text links,Image links,Form links,Frame links,Visits
theglamsilk.com,root_domain,2,105,78,52,44,61,105,0,0,0,0
nsictv.com,root_domain,5,1107578,6984,11735,888052,223258,1131908,1366,0,0,0
shusterawards.com,root_domain,5,299,121,130,227,72,265,32,0,0,0
ang181.com,root_domain,2,108,80,58,52,56,108,0,0,0,0
studioamigos.com,root_domain,18,589,215,225,290,301,445,146,0,0,0
njoypg.net,root_domain,2,143,95,58,39,104,109,34,0,0,0
lolstatistics.com,root_domain,3,22751,224,224,22385,372,867,21851,0,0,0
sahaihelpline.org,root_domain,5,137,106,109,119,18,135,2,0,0,0
idollashhelp.com,root_domain,2,242,131,137,172,70,227,15,0,0,0
edallybaria.com,root_domain,2,2003,572,559,1933,70,2013,0,0,0,0
thetimelovers.com,root_domain,2,4602,482,408,3455,1140,4002,612,0,0,0
wannonce-fr.com,root_domain,2,494,100,141,486,8,491,3,0,0,40
balticdepot.com,root_domain,5,23872,1462,1456,20740,3096,23213,63,4,5,0
stanleydaily.com,root_domain,2,2513,160,159,2138,376,2443,58,0,0,0
webgamesday.com,root_domain,5,98,80,83,70,28,98,0,0,0,0
karunab.com,root_domain,2,65195,86,90,65154,41,32709,32555,0,0,0
serendipiamx.net,root_domain,2,98,66,58,39,60,63,35,0,0,0
maskmachine-st.com,root_domain,2,508,156,164,233,276,505,4,0,0,0
theglutenfile.com,root_domain,2,501,94,108,266,235,501,0,0,0,0
blankcityfilm.com,root_domain,5,2184,582,379,1799,386,2093,97,0,0,0
deadlyboost.biz,root_domain,2,94,72,48,38,56,94,0,0,0,0
5618722.com,root_domain,2,371,167,111,347,24,372,0,0,0,0
jodepot.com,root_domain,2,381,150,163,273,108,284,78,0,1,0
alperfx.com,root_domain,2,290,93,79,161,129,229,61,0,0,0
singtelrace.com,root_domain,5,12768,215,1802,12263,503,12640,178,0,0,0
