Target,Target type,Authority Score,Backlinks,Domains,IPs,Follow links,Nofollow links,Text links,Image links,Form links,Frame links,Visits
fluscam.com,root_domain,4,3740,549,462,2718,1024,3747,11,0,0,0
alternatifmbo128.com,root_domain,5,2178,212,278,2083,96,2121,54,0,0,0
hempcbdoilww.com,root_domain,3,61572,1029,906,35441,26436,44377,18238,0,0,26
pollich.biz,root_domain,5,985,465,453,707,279,952,38,0,0,0
online-multiplayer.com,root_domain,3,621,138,153,356,265,580,42,0,0,0
satudua3indo.com,root_domain,8,124407,232,271,124324,71,132232,58,0,0,428
cewghana.com,root_domain,3,14804,291,298,9928,4892,14720,143,0,0,0
virtual-red-dot.info,root_domain,5,1512,281,260,1391,121,1430,90,0,0,0
dailyclipper.net,root_domain,4,969,228,235,894,77,910,70,0,0,0
ginrummy.me,root_domain,5,1085,183,225,185,901,1085,2,0,0,0
shibuya-fuuzoku.info,root_domain,4,3425,822,740,1381,2043,2854,239,0,0,0
neoupa.org,root_domain,4,1436,108,110,1109,327,1412,25,0,0,0
natural-medicinal-herbs.com,root_domain,2,659,180,167,288,372,651,11,0,0,0
n78gacor.org,root_domain,4,148098,157,155,139033,9266,64673,83807,0,0,16
ramiroledesma.com,root_domain,3,14847,241,215,14507,348,14964,12,0,0,0
whatnetworkph.org,root_domain,6,6938,1722,1628,6337,606,6215,266,4,24,40
bon555.com,root_domain,4,2843,488,406,1587,1256,2828,50,0,2,0
stopbuyingcrap.com,root_domain,5,1673,491,298,1126,550,1476,213,0,0,0
feedusgame.com,root_domain,2,96,75,76,71,25,85,11,0,0,0
nypcancerprevention.com,root_domain,4,1653,283,314,1391,262,1640,20,0,0,0
mcwcassino.com,root_domain,5,1252,378,362,699,553,1139,75,0,0,1167
vitalsbay.com,root_domain,2,2708,259,247,2288,431,2713,5,0,0,290
ucuzkiralikbahis.com,root_domain,4,22217,124,134,22146,80,22421,25,0,0,0
canadagoosessale.org,root_domain,3,7802,425,429,7690,116,7808,39,0,0,0
notarystats.info,root_domain,4,198,100,93,178,20,191,1,0,0,0
dataroompro.info,root_domain,4,8676,1469,1853,8380,295,8344,424,0,0,0
madrat.info,root_domain,3,864,170,134,788,76,134,715,0,0,0
jawara87.com,root_domain,2,1021,169,235,619,407,888,194,0,0,0
kora4live.net,root_domain,7,767,84,65,715,52,620,75,0,1,3127
boba99.info,root_domain,4,1021,624,590,939,83,961,29,0,0,0
bengfa.info,root_domain,5,1881,1223,1251,1598,285,1787,64,0,0,0
boardroomplace.info,root_domain,4,12864,1485,1516,12788,72,13008,29,0,0,0
bombola88.com,root_domain,3,359,231,192,260,99,351,7,0,0,16
service-pionier.net,root_domain,2,429,259,136,410,19,440,0,0,0,0
get-trackr.io,root_domain,2,224,119,116,193,30,222,1,0,0,0
klik11max.org,root_domain,5,986,729,876,922,65,956,29,0,0,0
tasknewsletter.com,root_domain,4,1016,156,189,237,779,930,87,0,0,0
gonnen.org,root_domain,4,2286,206,206,906,1380,2287,3,0,0,0
outix.net,root_domain,5,831,244,266,745,86,830,2,0,0,0
anuntul.org,root_domain,2,413,134,103,303,111,356,55,0,0,0
sportula.info,root_domain,5,2464,1377,1394,1551,917,2402,33,0,0,0
dataroommedia.info,root_domain,4,2491,1430,1480,2414,78,2441,29,0,0,0
lajv.info,root_domain,4,3250,1235,1247,1877,1401,3217,29,0,0,0
e-oyado.info,root_domain,4,14520,1489,1507,14337,184,14444,62,4,26,0
klik11mid.org,root_domain,5,902,685,812,839,64,872,29,0,0,0
ezwin288.com,root_domain,2,941,284,241,819,122,949,0,0,0,0
amongthereef.com,root_domain,4,2012,208,271,1955,57,2136,9,0,0,0
dropelfabrics.com,root_domain,5,738,180,195,404,334,734,6,0,0,0
buildingicebergs.com,root_domain,3,142,87,88,136,7,142,0,0,0,0
thenelsonpost.ca,root_domain,5,2918,259,256,2448,473,2895,74,0,0,368
pearshapedexeter.com,root_domain,5,711677,832,1031,711213,482,440487,231,0,0,0
pedfire.com,root_domain,5,45004,12002,2176,34730,10219,44786,286,0,0,218
ulartoto006.com,root_domain,2,1009,233,297,822,191,1008,9,0,0,0
cenforcemedz.com,root_domain,4,5719,427,454,2447,3313,5325,449,0,0,0
pizet.net,root_domain,5,22593,693,541,21922,683,21344,95,5,0,0
fawadhussainshah.me,root_domain,3,140,122,65,127,13,137,3,0,0,0
farlee.info,root_domain,4,605,193,184,477,128,576,29,0,0,0
vestidosparacasamentos.com,root_domain,2,1177,165,180,640,539,1159,23,0,0,0
dispatch-site.com,root_domain,5,100329,349,234,100152,169,103911,1360,0,0,0
positivo-farmaciaonline.com,root_domain,4,2108,194,194,2090,18,2106,4,0,0,0
maturetubevideos.com,root_domain,2,718188,6377,2546,707739,10343,690673,6,0,0,0
cofeemanga.org,root_domain,7,7714,177,1159,6431,1275,7655,35,0,0,551
mutasitoto.info,root_domain,3,1946853,2431,2351,467460,1489719,1966917,1235,0,0,0
americanewsmagazine.com,root_domain,4,903,673,682,769,142,767,10,0,2,0
gossipwhispers.com,root_domain,2,42549,243,193,42488,63,43118,66,0,0,0
swatisethi.com,root_domain,4,82763,766,515,80920,1774,83328,159,0,0,0
chaga101.com,root_domain,4,433,164,168,290,143,385,48,0,0,0
adriforever.org,root_domain,3,2152,369,162,2043,110,2151,4,0,0,0
yabaluri.org,root_domain,4,2409,300,291,936,1476,2405,11,0,0,0
boxersphl.com,root_domain,5,525,216,244,252,275,522,6,0,0,0
semiochemical.net,root_domain,2,262,217,171,199,63,258,4,0,0,0
oshkoshgallerywalk.com,root_domain,3,393,137,142,150,245,391,5,0,0,0
canadagoosessale.net,root_domain,3,39991,415,438,39912,79,40663,13,0,0,0
asiavirtualsolutions.cc,root_domain,4,8793,354,373,7471,1345,8843,21,0,2,0
buyweedeurope.com,root_domain,2,3254,552,575,908,2349,3261,16,0,0,0
wetheworldmagazine.com,root_domain,4,1758,287,180,1615,145,1592,165,0,0,0
gasbuddygasprices.com,root_domain,2,135,100,99,119,16,127,2,6,0,0
activateantivirus.com,root_domain,2,3420,208,194,1146,2365,3480,32,0,0,0
68okvip.com,root_domain,5,1184,439,428,747,436,1148,39,0,0,0
vulkan-russia-onliness.com,root_domain,3,366,236,238,352,14,360,7,0,0,0
binaryfreedom.info,root_domain,6,8392,355,362,7833,559,8159,316,0,0,0
fnfweek8.com,root_domain,4,1007,265,300,834,170,1009,1,0,1,0
colorsui.com,root_domain,26,6262,5195,4354,5805,480,6253,43,0,0,9641
rgo303y.com,root_domain,5,6841,1111,986,3047,3838,6113,781,0,0,0
westcorzinelaw.com,root_domain,6,279,128,160,237,36,272,5,0,0,0
avg-retail.com,root_domain,4,40089,385,196,38894,1215,39767,447,0,0,0
frameworkcycles.com,root_domain,14,10085,1068,1064,10018,66,9450,49,0,0,0
besthomeremedyfor.com,root_domain,2,392,85,87,377,15,367,26,0,0,0
luxurytortoise.com,root_domain,2,30919,212,240,25605,5265,31193,9,0,0,0
outsideinterests.info,root_domain,5,517,225,202,233,285,488,30,0,0,0
mydentistgames.com,root_domain,4,5322,890,497,2001,3319,4885,343,0,1,0
theslingstation.com,root_domain,4,2043,278,223,1924,118,2007,51,0,0,0
financedoneright.com,root_domain,2,406,204,206,357,49,408,5,0,0,127
ventsnovels.com,root_domain,5,1158,423,466,807,747,1276,98,1,6,149
tennisbios.com,root_domain,2,163612,490,353,156285,7340,164149,718,0,0,0
madnaija.com,root_domain,3,3942,437,341,3777,172,4404,401,0,1,130
michaelgastello.com,root_domain,5,145,115,72,122,23,141,3,0,0,0
animalcafe.co,root_domain,12,21999,1235,739,20369,1680,21778,56,0,0,0
njmcdiirect.org,root_domain,6,1469,284,297,567,912,1445,19,0,0,0
blogdeldia.com,root_domain,8,1789,368,191,1345,445,1756,30,0,0,35
addurlweborb.com,root_domain,1,2056,358,176,1933,123,2055,1,0,0,0
kk-crvenazvezda.net,root_domain,4,2525,170,172,1867,674,2522,16,0,0,0
prodentems.com,root_domain,2,4734,93,84,4708,26,4787,28,0,0,0
almahmoudia.com,root_domain,5,339490,2008,1785,311038,28698,348101,88,4,5,0
wordlehinttoday.org,root_domain,4,1662,1355,94,1653,9,1662,0,0,0,0
iyawebsolution.com,root_domain,3,173,147,135,152,21,173,1,0,0,0
bluebonnetreview.com,root_domain,2,175,125,109,148,27,174,2,0,0,0
bigegghunt.net,root_domain,5,3788,530,436,2024,1763,3894,9,0,0,0
kawamotosadayoshi.info,root_domain,2,451,145,131,367,86,440,3,0,0,0
referendum-2011.info,root_domain,5,2583,237,248,2230,358,2580,4,0,0,72
kahoot-join.com,root_domain,10,1693,1361,106,1660,33,1683,10,0,0,0
bj88s.org,root_domain,5,839,335,406,642,197,764,28,0,0,0
hookupbro.org,root_domain,2,750,345,348,689,63,738,15,0,0,0
hdfreewallpaper.net,root_domain,3,45750,7677,742,44573,1201,2468,43498,0,5,0
ssoportal.co,root_domain,8,123,74,75,27,96,124,0,0,0,0
chenxu.me,root_domain,2,541,152,148,411,135,449,97,0,0,0
bustysonia.com,root_domain,2,800,123,97,182,619,706,91,0,0,0
tsnadvertising.com,root_domain,3,303,142,154,219,84,260,42,0,2,0
cimausa.org,root_domain,17,207,113,116,164,42,190,17,0,0,0
musicgamesrock.com,root_domain,5,383,137,145,153,230,379,4,0,0,0
defendwomensrights.org,root_domain,5,2073,193,201,1956,117,2046,31,0,0,0
indianmatka.com,root_domain,2,22621,227,211,22411,220,22930,81,0,0,0
doublechindiary.com,root_domain,4,469,201,180,339,128,401,68,0,1,0
amaelisnard.com,root_domain,4,544,159,192,273,270,542,2,0,0,0
findf.net,root_domain,2,411,120,122,359,44,393,18,0,0,0
themecloud.co,root_domain,5,600,232,170,385,214,562,39,0,0,0
thewebstermiami.com,root_domain,5,9179,1203,1130,7507,1768,9098,88,0,0,0
vmware-land.com,root_domain,6,5703,328,325,5526,180,5447,92,0,0,23
jaydson.org,root_domain,4,509,250,182,444,65,330,181,0,1,0
blogtariff.com,root_domain,2,1163,348,225,1110,38,1099,61,0,0,0
akshardhool.com,root_domain,3,12019,214,273,11669,356,11516,546,0,0,0
music4marriage.org,root_domain,5,916,159,210,477,443,916,4,0,0,0
zachandjody.com,root_domain,6,8864,1225,1232,6604,2250,7706,302,12,1,0
ace-dnn.com,root_domain,2,2029,360,379,1164,903,2026,40,0,0,6
hemerapirlanta.com,root_domain,2,408,145,103,343,65,247,166,0,0,0
jaimerangeley.com,root_domain,2,2243,365,173,2133,109,2244,1,0,0,0
givkwik.com,root_domain,5,1181,253,277,580,601,1130,48,0,0,0
swizframework.org,root_domain,5,1973,247,285,647,1329,1977,0,0,0,0
vancnorthcounty.org,root_domain,4,533,173,201,497,37,525,9,0,0,0
bioaccel.org,root_domain,5,656,174,202,334,323,648,14,0,0,0
briancrano.com,root_domain,6,4455,558,595,1935,2515,4324,39,0,0,142
offthebeatenpathdesigns.com,root_domain,2,1379,216,201,1080,302,1006,379,0,0,0
annointed.net,root_domain,2,714,223,204,605,109,687,28,0,0,0
containersforkitchen.com,root_domain,3,1032,610,141,1003,30,1036,2,0,0,0
nationalmerchants.com,root_domain,22,2661,728,596,2015,648,1842,183,0,1,0
odccp.org,root_domain,6,13292,614,702,9325,3962,13288,62,1,1,49
oapcg.org,root_domain,6,287,163,163,223,64,283,4,0,0,2227
ww88link.com,root_domain,5,2400,441,549,1185,1224,2337,60,0,0,0
nationalqualitycenter.org,root_domain,5,734,158,150,292,442,683,56,0,0,0
ann-angel.com,root_domain,2,1553,304,252,1207,347,1269,276,0,6,53
knownet.org,root_domain,3,9027,214,229,9008,27,9086,1,0,0,0
nashvillear.com,root_domain,4,954,240,205,560,394,788,168,0,0,0
internetcampus.com,root_domain,5,1616,215,212,1366,250,1300,316,0,0,0
soccachicago.com,root_domain,5,261,148,165,190,71,260,1,0,0,0
plxpharma.com,root_domain,5,1004,309,354,666,340,958,50,0,0,0
stbedesschool.org,root_domain,3,25407,122,122,25345,58,25318,0,0,0,0
softaward.com,root_domain,5,2238,422,418,1610,629,1675,463,0,0,0
plazadesktoppublishing.com,root_domain,4,1417,143,139,1385,32,1333,3,0,0,0
jessiefarrell.com,root_domain,4,479,181,174,281,198,471,7,0,0,0
meanrabbit.com,root_domain,11,579,165,182,358,220,566,16,0,0,0
switel.com,root_domain,3,4793,192,195,4388,404,4774,36,0,0,0
eclipsetheatre.com,root_domain,19,4549,178,211,972,3612,4482,102,0,0,0
blindcntr.org,root_domain,5,941,247,251,866,75,964,1,0,0,0
caraimica.org,root_domain,5,2673,746,846,1309,1371,2509,112,0,0,0
propertyinspain.net,root_domain,4,2856,286,390,1439,1433,2789,92,0,0,0
maskfone.com,root_domain,25,36042,542,551,35274,789,36046,42,0,0,316
offbeatenough.com,root_domain,6,766,288,264,541,228,702,68,0,0,0
family-court-corruption.com,root_domain,2,511,173,167,407,28,387,135,0,0,0
optimalcracks.com,root_domain,3,3399,908,430,1740,1659,2757,671,0,1,432
midtowne.com,root_domain,4,9441,270,297,8896,560,9399,34,0,0,0
goodspeed.io,root_domain,5,3008,282,312,2496,512,2898,62,0,0,0
transawareness.org,root_domain,5,201,126,136,148,53,187,15,0,0,0
whoarethetakers.com,root_domain,5,2225,410,406,1732,496,2195,33,0,1,0
authored.io,root_domain,3,281,102,104,104,177,280,1,0,0,0
bikes4allpeople.com,root_domain,4,446,132,153,189,257,440,7,0,0,0
cookswhocareinspire.com,root_domain,4,166,116,121,148,18,164,2,0,0,0
bespokenbones.com,root_domain,5,427,172,162,406,18,414,11,0,1,0
woosanghk.com,root_domain,3,6408,172,143,6220,186,6190,237,0,0,0
mobiexplore.com,root_domain,10,336,155,138,256,80,320,14,0,0,0
skogkatt-of-the-year.net,root_domain,3,13645,92,81,13629,17,13689,5,0,0,0
tcmosaics.com,root_domain,2,1992,363,171,1874,118,1968,16,0,7,0
ridgehistoricalsociety.org,root_domain,4,829,180,195,543,288,730,100,0,0,0
infokl4d.com,root_domain,2,205840,111,131,205832,8,208654,3,0,0,0
lifesentencesblog.com,root_domain,5,8241,151,172,925,7317,8202,62,0,0,0
umailcampaign.com,root_domain,4,590,134,141,360,230,440,172,0,0,0
rasyonalist.org,root_domain,5,6584,492,409,2074,4669,5758,1009,2,0,0
worthyinfohub.com,root_domain,2,2771,145,111,2766,5,2867,0,0,0,0
businmagzine.com,root_domain,4,216,124,127,196,21,213,3,0,0,291
hawaiianreggae.org,root_domain,18,351,174,190,252,101,329,20,5,0,0
