Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
15,,http://link.mediaoutreach.meltwater.com/ls/click?upn=rb1sdihW-2B0QrNvRy6tQO-2BTaRQu-2FOYLy3Vv6LV-2Ffjr-2B79tMrRLdD-2Bf6b-2BcipSgmUxpF0PQ4NTLwr5cDyNhU0IXkB68e7KpL5nwAj7LxhGsm4mmRPmcDsJIZbQMyy6e-2Bj4U2uW_yWL5OcFY2uC2zv6I1G86URPdCYA6pyVnyyegtWedlxo-2Fw3gnZA2AV8Fh6B-2BSr26twqRztP2ePXRin9-2Be7Aj-2Fu9yLK0Z44uShWfyWA8EpPnDiHrLGf0slsOc2HdmGTWoRq4iDw-2BpEYc-2F0XpxxTaB6s9hklLFwGXcnHdaoHBHWhUU6DC-2F5xlNJkwbOlXpRyU18LIkpQfVmpS7tIcrk-2FXJ3uucUVcOm2BRkjW9MH0REvERAE5HleWGF8l9vulXJygDtbPPZdyohbiTTCcK6b19I328Qz8C2lZ-2BXIltm3fWtG9zYo9QH8N-2FW4nEK3-2BDwaP2Mn2JdKd8a4oqeIb4t2OIZzx8yifTxDBnX9jJd6ahuv5ZF1owXxSrc0ZoIWNjuj4yh,https://www.ideasworthteachingawards.com/2021-course-winners/sustainable-investing,,0,0,False,False,False,True,False,False,False,False,2024-08-24,2025-05-03,False,False
5,Ideas Worth Teaching Awards - Call for Nominations | IgnitEd,https://www.ignited.global/blog/ideas-worth-teaching-awards-call-nominations,https://www.ideasworthteachingawards.com/2021-nominations%C2%A0,https://www.ideasworthteachingawards.com/2021-nominations,2,49,False,False,False,True,False,False,False,False,2023-12-25,2024-11-03,False,True
16,Smith Year in Review - 2021-2022 - Highlights - Professors win award,https://smith.queensu.ca/yearinreview/2021-2022/highlights/commerce-award.php,https://www.ideasworthteachingawards.com/,Ideas Worth Teaching Awards,2,60,False,False,False,True,False,False,False,False,2023-10-04,2024-11-08,False,True
5,Christopher White - William Davidson Institute,https://wdi-publishing.com/author/christopher-white/,https://www.ideasworthteachingawards.com/intrapreneurship-leading-social-innovation-in-organizations,Ideas Worth Teaching Award,3,55,False,False,False,True,False,False,False,False,2024-07-06,2025-05-09,False,False
11,"""Putting Affordable Housing at the Center of Real Estate Education"" by Jaime Luque",https://works.bepress.com/luque/46/,https://www.ideasworthteachingawards.com/urban-and-regional-economics/,a 2017 Ideas Worth Teaching Award Winner,3,17,False,False,False,True,False,False,False,False,2024-12-28,2025-03-16,False,False
18,jskov | UO Profile,https://profile.uoregon.edu/jskov,https://www.ideasworthteachingawards.com/2019-award-winners,Ideas Worth Teaching,5,21,False,False,False,True,False,False,False,False,2024-11-21,2025-04-27,False,False
15,| Baumhart Center: Loyola University Chicago,https://remotesupport.luc.edu/baumhartcenter/events/pastevents/2021/ideasworthteachingfinanceforasustainableworld/,https://www.ideasworthteachingawards.com/,IdeasWorthTeachingAwards.com,6,60,False,False,False,True,False,False,False,False,2024-12-14,2025-02-14,False,False
14,MBA – SBP Course Wins International Ideas Worth Teaching Award,https://applications.duq.edu/times/2018/05/16/mba-sbp-course-wins-international-ideas-worth-teaching-award/,https://www.ideasworthteachingawards.com/home/#all_recepients,2017 Ideas Worth Teaching Award winners,6,12,False,False,False,True,False,False,False,False,2024-07-22,2024-11-06,False,False
20,Courses - ArtsEngine,https://artsengine.engin.umich.edu/courses/,https://www.ideasworthteachingawards.com/,award-winning course,6,50,False,False,False,True,False,False,False,False,2025-02-23,2025-05-17,False,False
17,Tuck School of Business | Tuck School Dean Matthew Slaughter Wins Aspen Award for Teaching,https://www.tuck.dartmouth.edu/news/articles/tuck-school-dean-matthew-slaughter-wins-aspen-award-for-teaching,https://www.ideasworthteachingawards.com/2019-course-winners/leadership-in-the-global-economy,announced recently,6,132,False,False,False,True,False,False,False,False,2024-07-21,2025-05-06,False,False
30,WFU School of Business course named “Idea Worth Teaching” by Aspen Institute - Wake Forest University School of Business,https://business.wfu.edu/newsroom/wfu-school-of-business-course-named-idea-worth-teaching-by-aspen-institute/,https://www.ideasworthteachingawards.com/,www.ideasworthteachingawards.org,7,56,False,False,False,True,False,False,False,False,2024-02-27,2024-12-28,False,True
6,Ideas Worth Teaching: Reimagining Capitalism | Rebecca Henderson,https://rebeccahenderson.com/media/ideas-worth-teaching-reimagining-capitalism/,https://www.ideasworthteachingawards.com/,The Ideas Worth Teaching Awards,7,10,False,False,False,True,False,False,False,False,2024-08-27,2025-05-02,False,False
19,Dr. Regina Abrami Wins Prestigious Award - Lauder Institute,https://lauder.wharton.upenn.edu/in-the-news/dr-regina-abrami-wins-prestigious-award/,https://www.ideasworthteachingawards.com/fault-lines-in-the-global-system,here,7,109,False,False,False,True,False,False,False,False,2024-07-04,2025-05-11,False,False
13,Elke Schüßler zu Gast beim Tag der Lehre | Business School,https://www.jku.at/business-school/news-events/news/detail/news/elke-schuessler-zu-gast-beim-tag-der-lehre-1/,https://www.ideasworthteachingawards.com/2020-course-winners/organizing-crisis-covid19,"preisgekrönten Kurskonzepts , öffnet eine externe URL in einem neuen Fenster",8,64,False,False,False,True,False,False,False,False,2024-10-29,2025-05-09,False,False
14,Jaime Bettcher - The Aspen Institute,https://www.aspeninstitute.org/people/jaime-bettcher/,https://www.ideasworthteachingawards.com/,Ideas Worth Teaching Awards,8,50,False,False,False,True,False,False,False,False,2024-07-07,2025-05-13,False,False
19,ASU organizational leadership course and professor earn prominent Aspen Institute award | College of Integrative Sciences and Arts,https://dev-gumbyasu.ws.asu.edu/node/8468,https://www.ideasworthteachingawards.com/,Aspen Institute’s Ideas Worth Teaching award,9,169,False,False,False,True,False,False,False,False,2024-12-15,2025-04-04,False,True
6,"Ivey Professor Honored, and More - Toronto News | MetroMBA",https://www.metromba.com/2018/05/ivey-professor-honored/,https://www.ideasworthteachingawards.com/,Ideas Worth Teaching award,9,111,False,False,False,True,False,False,False,False,2024-07-24,2025-05-16,False,False
19,Aspen Institute Recognizes WSB's Urban and Regional Economics Course with 2017 Ideas Worth Teaching Award | Wisconsin School of Business,https://business.wisc.edu/news/aspen-institute-recognizes-wsbs-urban-and-regional-economics-course-with-2017-ideas-worth-teaching-award/,https://www.ideasworthteachingawards.com/urban-and-regional-economics,2017 Ideas Worth Teaching Award winner,9,503,False,False,False,True,False,False,False,False,2024-05-17,2025-05-10,False,False
7,Nominate a Course for the Aspen Institute Ideas Worth Teaching Awards by April 12 - GBSN,https://gbsn.org/nominate-a-course-for-the-aspen-institute-ideas-worth-teaching-awards-by-april-12/,https://www.ideasworthteachingawards.com/2019-nomination,learn more,9,29,False,False,False,True,False,False,False,False,2024-10-25,2025-02-24,False,False
