Target,Target type,Authority Score,Backlinks,Domains,IPs,Follow links,Nofollow links,Text links,Image links,Form links,Frame links,Visits
gold-lister.com,root_domain,2,147776,132,130,17989,130174,134539,13576,0,0,0
jazzandfaust.com,root_domain,5,251,98,101,103,148,150,100,0,1,0
smileyarena.com,root_domain,4,7950,428,417,6841,1110,2377,5600,0,0,0
muqit.com,root_domain,2,6312,177,175,6159,150,6263,43,0,0,100
karadonovan.com,root_domain,2,133,101,97,81,53,103,30,0,0,0
namti.org,root_domain,3,1110,171,188,276,836,1038,74,0,0,0
weblogright.com,root_domain,2,1575,321,220,1230,347,1521,62,0,3,0
aquaticessen.com,root_domain,2,263,87,97,139,124,261,1,0,1,0
tbwaaltitude.com,root_domain,3,3779,534,520,2979,802,3418,359,0,1,0
thesnaplearn.com,root_domain,4,454,121,133,123,331,416,38,0,0,0
shovya.com,root_domain,7,2686,227,187,2194,492,2684,4,0,0,0
directviaggi.com,root_domain,2,933,178,136,899,34,825,109,0,0,0
raritycurves.com,root_domain,2,86,68,49,45,41,86,0,0,0,0
nationalhelm.net,root_domain,5,2506,187,143,1715,60,2480,22,2,0,0
cbdoilrating.net,root_domain,4,6096,848,797,5966,129,6172,5,0,0,0
garasislot21.com,root_domain,2,433,279,279,320,113,361,68,0,0,17
phpbb9.com,root_domain,4,64857,633,482,24327,40378,24634,40149,1,10,10
ralstonflash.com,root_domain,6,1930,363,221,1793,137,1687,242,0,0,0
wordleturkce.net,root_domain,4,750,290,377,731,19,750,0,0,0,0
networthstop.com,root_domain,2,1202,189,188,286,917,1144,59,0,0,0
bearcatlodge.com,root_domain,2,147,104,103,118,29,147,0,0,0,0
nextblocktech.com,root_domain,2,127,82,61,49,78,91,36,0,0,0
missindonesia.net,root_domain,2,100779,1104,1197,87757,13052,99819,2,0,0,0
cointodaynews.com,root_domain,3,718,235,274,702,16,723,0,0,0,179
stittpainting.com,root_domain,2,135,89,62,53,82,106,29,0,0,0
homeloanseven.com,root_domain,2,4873,457,451,1630,3267,4334,567,0,0,0
operapiccolasa.com,root_domain,4,164,105,109,145,19,163,0,0,0,0
weplacetenants.com,root_domain,2,2511,517,612,2298,215,2529,4,0,0,0
mazioratheband.com,root_domain,10,1016,121,123,958,58,976,40,0,0,196
cumluck.com,root_domain,2,657,111,103,548,109,585,63,0,0,0
harvestofhope.net,root_domain,4,1653,652,637,1439,214,1618,38,0,0,0
vrootdownload.org,root_domain,16,1197,130,117,138,1060,1194,5,0,0,282
eltorero.org,root_domain,2,616,137,137,501,115,164,66,0,0,0
slot-fullwait.com,root_domain,2,287,111,107,196,91,253,33,0,0,0
pelis-24.org,root_domain,2,193,107,95,72,121,134,59,0,0,1926
crete-pictures.com,root_domain,2,430,156,165,272,158,215,215,0,0,0
ilkerbillurcu.com,root_domain,8,326,118,124,90,236,325,1,0,0,0
ucp-cincinnati.org,root_domain,4,377,103,111,107,270,376,1,0,0,0
boondogglefilms.com,root_domain,4,182,103,105,162,20,182,0,0,0,0
solitairequeen.com,root_domain,2,6403,256,218,5899,503,6286,109,0,0,0
styleismything.net,root_domain,2,872,179,160,714,158,566,67,0,0,0
lungclear-pros.com,root_domain,2,1242,98,98,1024,218,1157,86,0,0,0
midwayantiques.net,root_domain,6,86,82,80,68,18,86,0,0,0,0
slowcarbfoodie.com,root_domain,2,507,237,184,432,75,400,107,0,0,0
beautifulpatio.com,root_domain,3,528,213,213,367,161,490,38,0,0,0
humanitywineco.com,root_domain,5,1759,506,507,103,1656,1740,19,0,0,195
bakuoilrefinery.com,root_domain,2,1837,242,275,1343,496,1801,40,0,0,0
heidibienvenida.com,root_domain,2,156,107,104,87,69,121,35,0,0,0
idktellme.com,root_domain,2,123,66,73,73,48,123,0,0,0,0
hostelparadiso.com,root_domain,4,157,100,101,139,18,156,1,0,0,0
islamabadbeauty.com,root_domain,2,2455,343,358,1922,534,2374,88,0,0,0
oxfordtraherne.org,root_domain,4,355,173,162,289,66,324,31,0,0,0
fastleanpro--us.com,root_domain,2,257,140,135,144,113,228,29,0,0,0
whidbeypanoramas.com,root_domain,4,281,109,115,242,39,280,1,0,0,0
consultarsisben.com,root_domain,4,2536,932,130,2509,27,1783,704,0,0,0
khothemes.com,root_domain,3,825,144,151,360,466,780,49,0,1,0
csoltchim.com,root_domain,4,295,135,142,194,101,254,41,0,0,0
floridaforensics.org,root_domain,4,506,310,112,99,407,504,0,2,0,0
manigazer.com,root_domain,2,223,131,114,58,163,222,1,0,0,0
themuseumproject.com,root_domain,2,809,193,189,416,378,808,1,0,0,0
blackjackontheweb.com,root_domain,3,3341,275,353,2595,746,3355,5,0,0,0
penskewynnferrari.com,root_domain,3,466,120,111,330,136,353,113,0,0,0
